#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_193327037.1	883067.HMPREF9237_01564	4.13e-109	324.0	COG1216@1|root,COG1216@2|Bacteria,2GIUN@201174|Actinobacteria,4D3WB@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase, group 2 family protein	wbbL	GO:0000271,GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016757,GO:0016758,GO:0033692,GO:0034637,GO:0034645,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044464,GO:0045226,GO:0046379,GO:0071704,GO:0071944,GO:1901576	2.4.1.289	ko:K16870	-	-	-	-	ko00000,ko01000,ko01003	-	-	iNJ661.Rv3265c	Glyco_tranf_2_3,Glycos_transf_2
WP_193327039.1	1219585.HMPREF1631_03615	1.24e-200	560.0	COG1088@1|root,COG1088@2|Bacteria,2GNDU@201174|Actinobacteria,4D38F@85005|Actinomycetales	201174|Actinobacteria	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
WP_193327040.1	1123251.ATWM01000002_gene103	1.93e-24	98.2	COG2456@1|root,COG2456@2|Bacteria,2GQTD@201174|Actinobacteria,4FH2H@85021|Intrasporangiaceae	201174|Actinobacteria	S	Uncharacterized conserved protein (DUF2304)	-	-	-	ko:K09153	-	-	-	-	ko00000	-	-	-	DUF2304
WP_193327041.1	435830.HMPREF0045_00854	7.12e-95	284.0	COG1216@1|root,COG1216@2|Bacteria,2I2J1@201174|Actinobacteria,4D33R@85005|Actinomycetales	201174|Actinobacteria	S	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_193327042.1	888439.HMPREF9240_00700	4.32e-82	249.0	COG0110@1|root,COG0110@2|Bacteria,2H5M0@201174|Actinobacteria,4D4EN@85005|Actinomycetales	201174|Actinobacteria	S	Bacterial transferase hexapeptide repeat protein	wbpD	-	-	-	-	-	-	-	-	-	-	-	Hexapep,Hexapep_2
WP_193327043.1	1219581.HMPREF1628_00545	2.34e-193	544.0	COG0399@1|root,COG0399@2|Bacteria,2GKD7@201174|Actinobacteria,4D4G3@85005|Actinomycetales	201174|Actinobacteria	E	Belongs to the DegT DnrJ EryC1 family	degT	-	-	-	-	-	-	-	-	-	-	-	DegT_DnrJ_EryC1
WP_193327044.1	888439.HMPREF9240_00702	1.42e-184	519.0	COG0673@1|root,COG0673@2|Bacteria,2GJCY@201174|Actinobacteria,4D3DQ@85005|Actinomycetales	201174|Actinobacteria	S	Oxidoreductase NAD-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
WP_193327045.1	1403948.Q618_VCMC00003G0041	3.09e-128	384.0	COG2244@1|root,COG2244@2|Bacteria,2I8P2@201174|Actinobacteria,4D3TG@85005|Actinomycetales	201174|Actinobacteria	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt_3
WP_193327046.1	1219581.HMPREF1628_00520	1.41e-130	384.0	COG0438@1|root,COG0438@2|Bacteria,2IFI5@201174|Actinobacteria,4D4MN@85005|Actinomycetales	201174|Actinobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_2,Glyco_trans_1_4,Glycos_transf_1
WP_193327047.1	883069.HMPREF9238_00585	2.26e-147	427.0	COG0438@1|root,COG0438@2|Bacteria,2I9TW@201174|Actinobacteria,4D4W8@85005|Actinomycetales	201174|Actinobacteria	M	Glycosyltransferase, group 1 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
WP_193327048.1	1219581.HMPREF1628_00530	5.22e-143	429.0	COG0367@1|root,COG0367@2|Bacteria,2IEMC@201174|Actinobacteria,4D4T3@85005|Actinomycetales	201174|Actinobacteria	E	Asparagine synthase	-	-	6.3.5.4	ko:K01953	ko00250,ko01100,ko01110,map00250,map01100,map01110	-	R00578	RC00010	ko00000,ko00001,ko01000,ko01002	-	-	-	Asn_synthase
WP_193327049.1	525245.HMPREF0044_0808	7.21e-88	277.0	COG0438@1|root,COG0438@2|Bacteria,2I0FN@201174|Actinobacteria,4D452@85005|Actinomycetales	201174|Actinobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1
WP_193327050.1	1120947.ATUX01000005_gene1205	6.49e-26	122.0	COG5617@1|root,COG5617@2|Bacteria,2I8CT@201174|Actinobacteria,4D40B@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327051.1	1219581.HMPREF1628_00490	3.88e-183	518.0	COG0381@1|root,COG0381@2|Bacteria,2GJWS@201174|Actinobacteria,4D3K6@85005|Actinomycetales	201174|Actinobacteria	G	Belongs to the UDP-N-acetylglucosamine 2-epimerase family	mnaA	-	5.1.3.14	ko:K01791	ko00520,ko01100,ko05111,map00520,map01100,map05111	M00362	R00420	RC00290	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Epimerase_2
WP_193327052.1	1122622.ATWJ01000009_gene3055	5.46e-125	374.0	COG0438@1|root,COG0438@2|Bacteria,2I8PD@201174|Actinobacteria,4FISB@85021|Intrasporangiaceae	201174|Actinobacteria	M	Glycosyl transferase 4-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_trans_4_4,Glyco_transf_4,Glycos_transf_1
WP_193327054.1	525245.HMPREF0044_0815	3.94e-276	759.0	COG0677@1|root,COG0677@2|Bacteria,2GK5K@201174|Actinobacteria,4D3DD@85005|Actinomycetales	201174|Actinobacteria	M	Belongs to the UDP-glucose GDP-mannose dehydrogenase family	wecC	-	1.1.1.136,1.1.1.336	ko:K02472,ko:K13015	ko00520,ko05111,map00520,map05111	-	R00421,R03317	RC00291	ko00000,ko00001,ko01000,ko01005	-	-	-	UDPG_MGDP_dh,UDPG_MGDP_dh_C,UDPG_MGDP_dh_N
WP_193327055.1	883066.HMPREF9233_01220	6.26e-125	363.0	COG1682@1|root,COG1682@2|Bacteria,2GP5K@201174|Actinobacteria,4D40F@85005|Actinomycetales	201174|Actinobacteria	U	Transport permease protein	wzm	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
WP_193327056.1	883066.HMPREF9233_01222	1.84e-167	486.0	COG0438@1|root,COG0438@2|Bacteria,2I60Z@201174|Actinobacteria	201174|Actinobacteria	M	Glycosyl transferases group 1	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4
WP_193327058.1	883066.HMPREF9233_01223	1.44e-296	845.0	COG0438@1|root,COG0438@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	wgeG	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4,Glyco_transf_4,Glycos_transf_1,Radical_SAM,SPASM
WP_193327060.1	883066.HMPREF9233_01224	1.07e-144	414.0	COG1091@1|root,COG1091@2|Bacteria,2GNY8@201174|Actinobacteria,4D467@85005|Actinomycetales	201174|Actinobacteria	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	rmlD	GO:0000271,GO:0003674,GO:0003824,GO:0005975,GO:0005976,GO:0006139,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008831,GO:0009058,GO:0009059,GO:0009225,GO:0009226,GO:0009987,GO:0016051,GO:0016491,GO:0016614,GO:0016616,GO:0018130,GO:0019305,GO:0019438,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0045226,GO:0046379,GO:0046383,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901576	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind,dTDP_sugar_isom
WP_193327061.1	883077.HMPREF9241_01141	8.16e-184	513.0	COG1209@1|root,COG1209@2|Bacteria,2GP20@201174|Actinobacteria,4D4GR@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rfbA	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_193327062.1	548479.HMPREF0573_10198	1.53e-116	348.0	COG0385@1|root,COG0385@2|Bacteria,2GMAM@201174|Actinobacteria,4D3PR@85005|Actinomycetales	201174|Actinobacteria	S	Bile acid	-	-	-	ko:K03453	-	-	-	-	ko00000	2.A.28	-	-	SBF
WP_193327063.1	644284.Arch_1425	1.42e-33	127.0	COG0318@1|root,COG0318@2|Bacteria	2|Bacteria	IQ	PFAM AMP-dependent synthetase and ligase	MA20_41400	-	-	-	-	-	-	-	-	-	-	-	AMP-binding,AMP-binding_C
WP_193327065.1	644284.Arch_1423	7.87e-185	568.0	COG1216@1|root,COG1216@2|Bacteria,2GIUN@201174|Actinobacteria,4D3UY@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3
WP_193327067.1	644284.Arch_1420	5.78e-57	181.0	2C7XW@1|root,32RR4@2|Bacteria,2IQ5R@201174|Actinobacteria,4D62M@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3499)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3499
WP_193327068.1	408672.NBCG_03623	5.54e-43	155.0	COG1714@1|root,COG1714@2|Bacteria,2H4MP@201174|Actinobacteria,4DR7H@85009|Propionibacteriales	201174|Actinobacteria	A	RDD family	-	-	-	-	-	-	-	-	-	-	-	-	RDD
WP_193327070.1	525246.HMPREF0058_2163	1.6e-112	343.0	COG1721@1|root,COG1721@2|Bacteria,2GK9A@201174|Actinobacteria,4D45V@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function DUF58	-	-	-	-	-	-	-	-	-	-	-	-	DUF11,DUF58
WP_193327071.1	1125718.HMPREF1318_2481	9.37e-153	440.0	COG0714@1|root,COG0714@2|Bacteria,2GK07@201174|Actinobacteria,4D39S@85005|Actinomycetales	201174|Actinobacteria	S	ATPase family associated with various cellular activities (AAA)	moxR2	-	-	ko:K03924	-	-	-	-	ko00000,ko01000	-	-	-	AAA_3
WP_193327072.1	591159.ACEZ01000115_gene4077	8.34e-10	63.5	29B69@1|root,2ZY4N@2|Bacteria,2GKQW@201174|Actinobacteria	201174|Actinobacteria	-	-	-	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF4350
WP_193327073.1	591159.ACEZ01000115_gene4076	1.79e-19	90.5	2CT9V@1|root,32SSX@2|Bacteria,2GKR6@201174|Actinobacteria	201174|Actinobacteria	S	Domain of unknown function (DUF4129)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4129
WP_193327075.1	644284.Arch_1419	1.89e-131	376.0	COG0745@1|root,COG0745@2|Bacteria,2GJE6@201174|Actinobacteria,4D335@85005|Actinomycetales	201174|Actinobacteria	K	Response regulator receiver domain protein	mtrA	GO:0005575,GO:0005623,GO:0005886,GO:0006355,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016020,GO:0016310,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0036211,GO:0040007,GO:0043170,GO:0043412,GO:0044110,GO:0044116,GO:0044117,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044464,GO:0045893,GO:0045935,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051704,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0080090,GO:1901564,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K07670	ko02020,map02020	M00461	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
WP_193327076.1	644284.Arch_1418	7.42e-202	582.0	COG3850@1|root,COG5002@1|root,COG3850@2|Bacteria,COG5002@2|Bacteria,2GJ2D@201174|Actinobacteria,4D32P@85005|Actinomycetales	201174|Actinobacteria	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	mtrB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0040007,GO:0044424,GO:0044444,GO:0044464	2.7.13.3	ko:K07636,ko:K07654	ko02020,map02020	M00434,M00461	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
WP_193327077.1	644284.Arch_1417	8.5e-137	415.0	COG5401@1|root,COG5401@2|Bacteria,2GJ5Y@201174|Actinobacteria,4D3VY@85005|Actinomycetales	201174|Actinobacteria	S	Lipoprotein LpqB beta-propeller domain	lpqB	GO:0005575,GO:0005576,GO:0005618,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	Germane,Gmad1
WP_193327078.1	644284.Arch_1416	1.59e-42	151.0	COG1040@1|root,COG1040@2|Bacteria	2|Bacteria	K	competence protein	ctsW	-	-	ko:K02242	-	M00429	-	-	ko00000,ko00002,ko02044	-	-	-	Pribosyltran
WP_193327079.1	644284.Arch_1415	1.09e-100	298.0	COG1544@1|root,COG1544@2|Bacteria,2GMYF@201174|Actinobacteria,4D3AN@85005|Actinomycetales	201174|Actinobacteria	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase	hpf	GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006417,GO:0006448,GO:0008150,GO:0009889,GO:0009890,GO:0009892,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010608,GO:0010629,GO:0015935,GO:0017148,GO:0019222,GO:0022626,GO:0022627,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032268,GO:0032269,GO:0032991,GO:0034248,GO:0034249,GO:0043021,GO:0043022,GO:0043024,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044877,GO:0045900,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051246,GO:0051248,GO:0060255,GO:0065007,GO:0080090,GO:1990904,GO:2000112,GO:2000113	-	ko:K05808	-	-	-	-	ko00000,ko03009	-	-	-	Ribosom_S30AE_C,Ribosomal_S30AE
WP_193327080.1	644284.Arch_1414	1.11e-284	784.0	COG0493@1|root,COG0493@2|Bacteria,2GJ4A@201174|Actinobacteria,4D3Y2@85005|Actinomycetales	201174|Actinobacteria	E	Pyridine nucleotide-disulfide oxidoreductase	fprA	-	1.18.1.2,1.19.1.1	ko:K00528	-	-	R10159	-	ko00000,ko01000	-	-	-	Pyr_redox_2
WP_193327081.1	644284.Arch_1413	1.07e-82	248.0	COG1666@1|root,COG1666@2|Bacteria,2IFIU@201174|Actinobacteria,4D594@85005|Actinomycetales	201174|Actinobacteria	S	Belongs to the UPF0234 family	trpF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K09767	-	-	-	-	ko00000	-	-	-	DUF520
WP_193327082.1	883066.HMPREF9233_01247	8.82e-32	110.0	COG0267@1|root,COG0267@2|Bacteria,2GQFG@201174|Actinobacteria,4D6F6@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the bacterial ribosomal protein bL33 family	rpmG	-	-	ko:K02913	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L33
WP_193327083.1	1219585.HMPREF1631_03825	8.06e-175	499.0	COG0812@1|root,COG0812@2|Bacteria,2GIV2@201174|Actinobacteria,4D3BC@85005|Actinomycetales	201174|Actinobacteria	M	Cell wall formation	murB	-	1.3.1.98	ko:K00075	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R03191,R03192	RC02639	ko00000,ko00001,ko01000,ko01011	-	-	-	FAD_binding_4,MurB_C
WP_193327084.1	644284.Arch_1410	7.78e-47	161.0	COG2267@1|root,COG2267@2|Bacteria,2I6JJ@201174|Actinobacteria	201174|Actinobacteria	I	carboxylic ester hydrolase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_193327085.1	644284.Arch_1409	6.64e-96	291.0	COG2267@1|root,COG2267@2|Bacteria,2HF82@201174|Actinobacteria,4D5PD@85005|Actinomycetales	201174|Actinobacteria	I	Serine aminopeptidase, S33	-	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_6,PGAP1
WP_193327086.1	644284.Arch_1408	6.37e-180	508.0	COG1816@1|root,COG1816@2|Bacteria,2GKJP@201174|Actinobacteria,4D40E@85005|Actinomycetales	201174|Actinobacteria	F	adenosine deaminase	add	GO:0000034,GO:0003674,GO:0003824,GO:0006139,GO:0006144,GO:0006145,GO:0006146,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009112,GO:0009113,GO:0009987,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019239,GO:0019438,GO:0019439,GO:0034641,GO:0034654,GO:0042440,GO:0043094,GO:0043096,GO:0043101,GO:0043103,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0046083,GO:0046100,GO:0046101,GO:0046112,GO:0046113,GO:0046148,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0072523,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576	3.5.4.4	ko:K01488	ko00230,ko01100,ko05340,map00230,map01100,map05340	-	R01560,R02556	RC00477	ko00000,ko00001,ko01000	-	-	-	A_deaminase
WP_193327087.1	644284.Arch_1407	7.24e-118	356.0	COG2334@1|root,COG2334@2|Bacteria,2IB1T@201174|Actinobacteria,4D7YX@85005|Actinomycetales	201174|Actinobacteria	S	Phosphotransferase enzyme family	-	-	-	ko:K07028	-	-	-	-	ko00000	-	-	-	APH
WP_193327088.1	644284.Arch_1404	3.34e-224	625.0	COG0436@1|root,COG0436@2|Bacteria,2GJ7R@201174|Actinobacteria,4D3AU@85005|Actinomycetales	201174|Actinobacteria	E	Aminotransferase	aspC	-	2.6.1.1	ko:K00812	ko00220,ko00250,ko00270,ko00330,ko00350,ko00360,ko00400,ko00401,ko00950,ko00960,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map00250,map00270,map00330,map00350,map00360,map00400,map00401,map00950,map00960,map01100,map01110,map01130,map01210,map01230	-	R00355,R00694,R00734,R00896,R02433,R02619,R05052	RC00006	ko00000,ko00001,ko01000,ko01007	-	-	-	Aminotran_1_2
WP_193327089.1	1219585.HMPREF1631_03850	6.69e-24	92.8	COG0690@1|root,COG0690@2|Bacteria,2HGW1@201174|Actinobacteria,4D6DS@85005|Actinomycetales	201174|Actinobacteria	U	Essential subunit of the Sec protein translocation channel SecYEG. Clamps together the 2 halves of SecY. May contact the channel plug during translocation	secE	-	-	ko:K03073	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	SecE
WP_193327090.1	1219585.HMPREF1631_03855	1e-113	335.0	COG0250@1|root,COG0250@2|Bacteria,2GJFW@201174|Actinobacteria,4D43X@85005|Actinomycetales	201174|Actinobacteria	K	Participates in transcription elongation, termination and antitermination	nusG	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006355,GO:0008150,GO:0009889,GO:0010468,GO:0010556,GO:0016020,GO:0019219,GO:0019222,GO:0030312,GO:0031323,GO:0031326,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071944,GO:0080090,GO:1903506,GO:2000112,GO:2001141	-	ko:K02601	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	NusG
WP_193327091.1	644284.Arch_1400	7.05e-136	388.0	COG0081@1|root,COG0081@2|Bacteria,2GM51@201174|Actinobacteria,4D320@85005|Actinomycetales	201174|Actinobacteria	J	Binds directly to 23S rRNA. The L1 stalk is quite mobile in the ribosome, and is involved in E site tRNA release	rplA	GO:0000470,GO:0003674,GO:0003676,GO:0003723,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02863	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L1
WP_193327092.1	644284.Arch_1399	6.38e-107	312.0	COG0572@1|root,COG0572@2|Bacteria,2I98W@201174|Actinobacteria,4D4Z0@85005|Actinomycetales	201174|Actinobacteria	F	uridine kinase	udk	-	2.7.1.19,2.7.1.48	ko:K00855,ko:K00876	ko00240,ko00710,ko00983,ko01100,ko01120,ko01200,map00240,map00710,map00983,map01100,map01120,map01200	M00165,M00166	R00513,R00516,R00517,R00962,R00964,R00967,R00968,R00970,R01523,R01548,R01549,R01880,R02091,R02096,R02097,R02327,R02332,R02371,R02372,R08232	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	PRK
WP_193327093.1	644284.Arch_1398	1.01e-80	243.0	COG0244@1|root,COG0244@2|Bacteria,2GM0V@201174|Actinobacteria,4D334@85005|Actinomycetales	201174|Actinobacteria	J	Forms part of the ribosomal stalk, playing a central role in the interaction of the ribosome with GTP-bound translation factors	rplJ	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0019538,GO:0022625,GO:0022626,GO:0030312,GO:0032991,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02864	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L10
WP_193327094.1	644284.Arch_1397	1.74e-52	168.0	COG0222@1|root,COG0222@2|Bacteria,2IKNW@201174|Actinobacteria,4D602@85005|Actinomycetales	201174|Actinobacteria	J	Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation	rplL	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0040007,GO:0044424,GO:0044444,GO:0044464,GO:0071944	-	ko:K02935	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L12,Ribosomal_L12_N
WP_193327095.1	644284.Arch_1396	0.0	2033.0	COG0085@1|root,COG0085@2|Bacteria,2GJ81@201174|Actinobacteria,4D3NU@85005|Actinomycetales	201174|Actinobacteria	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoB	-	2.7.7.6	ko:K03043	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb2_1,RNA_pol_Rpb2_2,RNA_pol_Rpb2_3,RNA_pol_Rpb2_45,RNA_pol_Rpb2_6,RNA_pol_Rpb2_7
WP_193327096.1	644284.Arch_1395	0.0	2234.0	COG0086@1|root,COG0086@2|Bacteria,2GKWF@201174|Actinobacteria,4D4KH@85005|Actinomycetales	201174|Actinobacteria	K	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates	rpoC	GO:0000428,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0030312,GO:0030880,GO:0032991,GO:0040007,GO:0044424,GO:0044464,GO:0061695,GO:0071944,GO:1902494,GO:1990234	2.7.7.6	ko:K03046	ko00230,ko00240,ko01100,ko03020,map00230,map00240,map01100,map03020	M00183	R00435,R00441,R00442,R00443	RC02795	br01611,ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	RNA_pol_Rpb1_1,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_4,RNA_pol_Rpb1_5
WP_193327097.1	888439.HMPREF9240_01476	4e-254	708.0	COG0833@1|root,COG0833@2|Bacteria,2I2DX@201174|Actinobacteria,4D421@85005|Actinomycetales	201174|Actinobacteria	E	Permease	lysP	-	-	ko:K11733	-	-	-	-	ko00000,ko02000	2.A.3.1.2	-	-	AA_permease
