#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_204424611.1	644284.Arch_0103	1.49e-256	714.0	COG0768@1|root,COG0768@2|Bacteria,2GJUQ@201174|Actinobacteria,4D46H@85005|Actinomycetales	201174|Actinobacteria	M	protein transpeptidase domain protein	pbpA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K05364	ko00550,map00550	-	R04519	RC00005,RC00049	ko00000,ko00001,ko01011	-	-	-	Transpeptidase
WP_204424612.1	644284.Arch_0104	3.53e-263	732.0	COG0772@1|root,COG0772@2|Bacteria,2GJTI@201174|Actinobacteria,4D3JX@85005|Actinomycetales	201174|Actinobacteria	D	Belongs to the SEDS family	rodA	GO:0002682,GO:0002684,GO:0008150,GO:0009605,GO:0009607,GO:0009987,GO:0035821,GO:0043207,GO:0044003,GO:0044403,GO:0044419,GO:0048518,GO:0048583,GO:0048584,GO:0050776,GO:0050778,GO:0050789,GO:0050896,GO:0051301,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052173,GO:0052200,GO:0052255,GO:0052552,GO:0052553,GO:0052555,GO:0052556,GO:0052564,GO:0052572,GO:0065007,GO:0075136	-	ko:K03588	ko04112,map04112	-	-	-	ko00000,ko00001,ko02000,ko03036	2.A.103.1	-	-	FTSW_RODA_SPOVE
WP_204424613.1	644284.Arch_0105	1.24e-196	558.0	COG0631@1|root,COG0631@2|Bacteria,2GJ3M@201174|Actinobacteria,4D3EA@85005|Actinomycetales	201174|Actinobacteria	T	phosphatase	pstP	GO:0000287,GO:0001932,GO:0001933,GO:0003674,GO:0003824,GO:0004647,GO:0004721,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005887,GO:0006464,GO:0006469,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009892,GO:0009987,GO:0010563,GO:0010605,GO:0016020,GO:0016021,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019220,GO:0019222,GO:0019538,GO:0030145,GO:0030312,GO:0031224,GO:0031226,GO:0031323,GO:0031324,GO:0031399,GO:0031400,GO:0032268,GO:0032269,GO:0033673,GO:0036211,GO:0042325,GO:0042326,GO:0042578,GO:0043085,GO:0043086,GO:0043167,GO:0043169,GO:0043170,GO:0043392,GO:0043412,GO:0043549,GO:0044092,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0045859,GO:0045936,GO:0046872,GO:0046914,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051098,GO:0051100,GO:0051101,GO:0051171,GO:0051172,GO:0051174,GO:0051246,GO:0051248,GO:0051338,GO:0051348,GO:0060255,GO:0065007,GO:0065009,GO:0071704,GO:0071944,GO:0080090,GO:0140096,GO:1901564	3.1.3.16	ko:K20074	-	-	-	-	ko00000,ko01000,ko01009	-	-	-	PP2C,PP2C_2
WP_204424615.1	644284.Arch_0106	1.45e-77	234.0	COG1716@1|root,COG1716@2|Bacteria,2GKA7@201174|Actinobacteria,4D52E@85005|Actinomycetales	201174|Actinobacteria	T	FHA domain protein	fhaB	GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0006950,GO:0006979,GO:0008150,GO:0009987,GO:0016020,GO:0040007,GO:0044110,GO:0044116,GO:0044117,GO:0044119,GO:0044403,GO:0044419,GO:0044464,GO:0050896,GO:0051301,GO:0051704,GO:0071944	-	-	-	-	-	-	-	-	-	-	FHA,Yop-YscD_cpl
WP_204424616.1	644284.Arch_0107	1.09e-138	395.0	COG1716@1|root,COG1716@2|Bacteria,2GNU2@201174|Actinobacteria,4D4C8@85005|Actinomycetales	201174|Actinobacteria	T	FHA domain protein	fhaA	GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944,GO:0097159,GO:1901363	-	-	-	-	-	-	-	-	-	-	DUF3662,FHA,Yop-YscD_cpl
WP_204424617.1	1121353.H924_01075	1.58e-120	370.0	COG4932@1|root,COG4932@2|Bacteria,2IEPV@201174|Actinobacteria,22RGA@1653|Corynebacteriaceae	201174|Actinobacteria	M	domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Gram_pos_anchor
WP_204424618.1	1120933.ATUY01000006_gene1201	1.49e-109	327.0	COG3764@1|root,COG3764@2|Bacteria,2GNWT@201174|Actinobacteria,4D3K4@85005|Actinomycetales	201174|Actinobacteria	M	cog cog3764	-	-	3.4.22.70	ko:K07284	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	Sortase
WP_204424619.1	644284.Arch_0108	6.58e-152	431.0	COG2860@1|root,COG2860@2|Bacteria,2GMI4@201174|Actinobacteria,4D3F3@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	UPF0126
WP_204424620.1	644284.Arch_0109	1.74e-193	540.0	COG2110@1|root,COG2110@2|Bacteria,2IFEC@201174|Actinobacteria,4D4E7@85005|Actinomycetales	201174|Actinobacteria	S	Macro domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Macro
WP_204424621.1	644284.Arch_0110	2.06e-102	300.0	COG0328@1|root,COG0328@2|Bacteria,2GK53@201174|Actinobacteria,4D42A@85005|Actinomycetales	201174|Actinobacteria	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhA	GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004523,GO:0004540,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006271,GO:0006273,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016787,GO:0016788,GO:0016891,GO:0016893,GO:0019439,GO:0022616,GO:0033567,GO:0034641,GO:0034645,GO:0034655,GO:0043137,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575,GO:1901576	3.1.26.4	ko:K03469	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DUF4440,RNase_H
WP_204424623.1	644284.Arch_0111	0.0	1204.0	COG1770@1|root,COG1770@2|Bacteria,2GNA9@201174|Actinobacteria,4D41N@85005|Actinomycetales	201174|Actinobacteria	E	Peptidase, S9A B C family, catalytic domain protein	ptrB	-	3.4.21.83	ko:K01354	ko05142,ko05143,map05142,map05143	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S9,Peptidase_S9_N
WP_204424624.1	644284.Arch_0113	3.12e-203	576.0	COG0775@1|root,COG0775@2|Bacteria,2I8GZ@201174|Actinobacteria,4D3DV@85005|Actinomycetales	201174|Actinobacteria	E	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively	mtnN	-	3.2.2.9	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	M00034,M00609	R00194,R01401	RC00063,RC00318	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
WP_204424625.1	644284.Arch_0114	1.05e-88	262.0	COG1854@1|root,COG1854@2|Bacteria,2GJVF@201174|Actinobacteria,4D52C@85005|Actinomycetales	201174|Actinobacteria	H	Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5- dihydroxy-2,3-pentadione (DPD)	luxS	-	4.4.1.21	ko:K07173	ko00270,ko01100,ko01230,ko02024,ko02026,ko05111,map00270,map01100,map01230,map02024,map02026,map05111	M00609	R01291	RC00069,RC01929	ko00000,ko00001,ko00002,ko01000	-	-	-	LuxS
WP_204424626.1	644284.Arch_0115	1.1e-46	150.0	COG0695@1|root,COG0695@2|Bacteria,2IRCP@201174|Actinobacteria,4D6B3@85005|Actinomycetales	201174|Actinobacteria	O	Glutaredoxin	nrdH	-	-	ko:K06191	-	-	-	-	ko00000	-	-	-	Glutaredoxin
WP_204424627.1	644284.Arch_0116	2.55e-82	244.0	COG1780@1|root,COG1780@2|Bacteria,2IM4D@201174|Actinobacteria,4D5NM@85005|Actinomycetales	201174|Actinobacteria	F	Probably involved in ribonucleotide reductase function	nrdI	-	-	ko:K03647	-	-	-	-	ko00000	-	-	-	Flavodoxin_NdrI
WP_204424628.1	644284.Arch_0117	0.0	1302.0	COG0209@1|root,COG0209@2|Bacteria,2GKX9@201174|Actinobacteria,4D371@85005|Actinomycetales	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdE	GO:0000166,GO:0003674,GO:0003824,GO:0004748,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0016020,GO:0016491,GO:0016725,GO:0016728,GO:0017076,GO:0018130,GO:0019438,GO:0019637,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0040007,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0051063,GO:0055086,GO:0055114,GO:0061731,GO:0071704,GO:0071944,GO:0090304,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00525	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	RNR_N,Ribonuc_red_lgC,Ribonuc_red_lgN
WP_204424629.1	1713.JOFV01000005_gene2275	7.38e-69	230.0	COG3503@1|root,COG3503@2|Bacteria,2I2JM@201174|Actinobacteria	201174|Actinobacteria	S	Protein of unknown function (DUF1624)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1624,DUF418
WP_204424630.1	644284.Arch_0119	6.58e-227	625.0	COG0208@1|root,COG0208@2|Bacteria,2GK46@201174|Actinobacteria,4D3E3@85005|Actinomycetales	201174|Actinobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	nrdF	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005971,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009117,GO:0009165,GO:0009262,GO:0009263,GO:0009987,GO:0018130,GO:0019438,GO:0019637,GO:0032991,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0046483,GO:0055086,GO:0071704,GO:0090304,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990204	1.17.4.1	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_sm
WP_204424632.1	644284.Arch_0121	1.5e-98	290.0	COG0394@1|root,COG0394@2|Bacteria,2IM0Q@201174|Actinobacteria,4D4ZE@85005|Actinomycetales	201174|Actinobacteria	T	Belongs to the low molecular weight phosphotyrosine protein phosphatase family	ptpA	GO:0003674,GO:0003824,GO:0004721,GO:0004725,GO:0005575,GO:0005576,GO:0005623,GO:0005886,GO:0006464,GO:0006470,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009405,GO:0009605,GO:0009607,GO:0009987,GO:0016020,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0019538,GO:0035335,GO:0035821,GO:0036211,GO:0042578,GO:0043170,GO:0043207,GO:0043412,GO:0044003,GO:0044046,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044403,GO:0044419,GO:0044464,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051817,GO:0052031,GO:0052046,GO:0052047,GO:0052048,GO:0052083,GO:0052155,GO:0052173,GO:0052200,GO:0052212,GO:0052255,GO:0052278,GO:0052294,GO:0052552,GO:0052553,GO:0052561,GO:0052562,GO:0052564,GO:0052572,GO:0071704,GO:0071944,GO:0075136,GO:0140096,GO:1901564	3.1.3.48	ko:K01104	-	-	-	-	ko00000,ko01000	-	-	-	LMWPc
WP_204424634.1	644284.Arch_0122	1.3e-70	216.0	COG3091@1|root,COG3091@2|Bacteria,2IJ4Z@201174|Actinobacteria,4D51T@85005|Actinomycetales	201174|Actinobacteria	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	SprT-like
WP_204424636.1	465515.Mlut_02570	1.28e-100	305.0	COG0454@1|root,COG3502@1|root,COG0456@2|Bacteria,COG3502@2|Bacteria,2INER@201174|Actinobacteria	201174|Actinobacteria	K	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
WP_204424638.1	644284.Arch_0123	1.87e-101	300.0	2B0HJ@1|root,31SV2@2|Bacteria,2GR82@201174|Actinobacteria,4D6NW@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204424639.1	644284.Arch_0124	2.64e-152	431.0	COG1126@1|root,COG1126@2|Bacteria,2GIZW@201174|Actinobacteria,4D36K@85005|Actinomycetales	201174|Actinobacteria	E	ABC transporter, ATP-binding protein	tcyC	-	3.6.3.21	ko:K02028,ko:K02029	-	M00236	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.3	-	-	ABC_tran
WP_204424641.1	644284.Arch_0125	7.38e-194	542.0	COG0765@1|root,COG0765@2|Bacteria,2GJJ9@201174|Actinobacteria,4D450@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	yecS	-	-	ko:K02029	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1
WP_204424643.1	644284.Arch_0126	1.26e-179	504.0	COG0834@1|root,COG0834@2|Bacteria,2GJQW@201174|Actinobacteria,4D41Q@85005|Actinomycetales	201174|Actinobacteria	ET	ABC transporter, substrate-binding protein, family 3	glnH	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
WP_204424645.1	644284.Arch_0127	0.0	2133.0	COG1643@1|root,COG1643@2|Bacteria,2GIWX@201174|Actinobacteria,4D43P@85005|Actinomycetales	201174|Actinobacteria	L	ATP-dependent helicase HrpA	hrpA	-	3.6.4.13	ko:K03578	-	-	-	-	ko00000,ko01000	-	-	-	AAA_19,DEAD,DUF3418,HA2,Helicase_C,OB_NTP_bind
WP_204424646.1	644284.Arch_0128	1.47e-150	434.0	COG3021@1|root,COG3021@2|Bacteria,2I9FS@201174|Actinobacteria,4D4BJ@85005|Actinomycetales	201174|Actinobacteria	S	Endonuclease exonuclease phosphatase family protein	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
WP_204424652.1	196627.cg2040	1.55e-11	64.3	COG3620@1|root,COG3620@2|Bacteria,2HX4E@201174|Actinobacteria,22PWS@1653|Corynebacteriaceae	201174|Actinobacteria	K	Helix-turn-helix	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_204424655.1	644284.Arch_0129	9.05e-216	601.0	COG4850@1|root,COG4850@2|Bacteria,2GKPS@201174|Actinobacteria,4D4B2@85005|Actinomycetales	201174|Actinobacteria	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2183
WP_204424657.1	435830.HMPREF0045_00101	1.04e-109	336.0	2CGVZ@1|root,33209@2|Bacteria,2IPCD@201174|Actinobacteria,4D74T@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204424659.1	644284.Arch_0130	1.24e-142	406.0	COG2188@1|root,COG2188@2|Bacteria,2GJZ1@201174|Actinobacteria,4D3WF@85005|Actinomycetales	201174|Actinobacteria	K	UbiC transcription regulator-associated domain protein	-	-	-	ko:K03710	-	-	-	-	ko00000,ko03000	-	-	-	GntR,UTRA
WP_204424660.1	644284.Arch_0131	0.0	1023.0	COG0033@1|root,COG0033@2|Bacteria,2H1PI@201174|Actinobacteria,4D3CG@85005|Actinomycetales	201174|Actinobacteria	G	phosphoglucomutase, alpha-D-glucose phosphate-specific	pgm	-	5.4.2.2	ko:K01835	ko00010,ko00030,ko00052,ko00230,ko00500,ko00520,ko00521,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00052,map00230,map00500,map00520,map00521,map01100,map01110,map01120,map01130	M00549	R00959,R01057,R08639	RC00408	ko00000,ko00001,ko00002,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
WP_204424662.1	1292373.H640_00628	9.63e-112	353.0	COG4932@1|root,COG4932@2|Bacteria,2IE6W@201174|Actinobacteria	201174|Actinobacteria	M	Lpxtg-motif cell wall anchor domain protein	spaD	-	-	-	-	-	-	-	-	-	-	-	GramPos_pilinBB,Gram_pos_anchor
WP_204424663.1	644284.Arch_0132	0.0	1068.0	COG0392@1|root,COG0392@2|Bacteria,2GMAV@201174|Actinobacteria,4D3AY@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	LPG_synthase_TM
WP_204424664.1	644284.Arch_0133	0.0	998.0	COG2217@1|root,COG2217@2|Bacteria,2GIRF@201174|Actinobacteria,4D327@85005|Actinomycetales	201174|Actinobacteria	P	Copper-exporting ATPase	copA	-	3.6.3.54	ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase
WP_204424665.1	644284.Arch_0134	3.96e-30	108.0	COG2608@1|root,COG2608@2|Bacteria,2HM46@201174|Actinobacteria,4D6BJ@85005|Actinomycetales	201174|Actinobacteria	P	Heavy metal-associated domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HMA
WP_204424666.1	644284.Arch_0135	3.07e-250	698.0	2DP35@1|root,330BG@2|Bacteria,2GQWG@201174|Actinobacteria,4D4JD@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_204424667.1	644284.Arch_0136	1.06e-107	315.0	COG0586@1|root,COG0586@2|Bacteria,2GN43@201174|Actinobacteria,4D83T@85005|Actinomycetales	201174|Actinobacteria	S	SNARE associated Golgi protein	-	-	-	-	-	-	-	-	-	-	-	-	SNARE_assoc
WP_204424669.1	644284.Arch_0137	6.35e-60	188.0	COG1950@1|root,COG1950@2|Bacteria,2IHP5@201174|Actinobacteria,4D5V5@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K08972	-	-	-	-	ko00000	-	-	-	Phage_holin_4_2
WP_204424672.1	644284.Arch_0138	5.3e-106	314.0	28NT3@1|root,2ZBRV@2|Bacteria,2IIC3@201174|Actinobacteria,4D4UA@85005|Actinomycetales	201174|Actinobacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	YwiC
WP_204424677.1	644284.Arch_0140	1.35e-137	393.0	COG0710@1|root,COG0710@2|Bacteria,2IMTX@201174|Actinobacteria,4D4DC@85005|Actinomycetales	201174|Actinobacteria	E	Involved in the third step of the chorismate pathway, which leads to the biosynthesis of aromatic amino acids. Catalyzes the cis-dehydration of 3-dehydroquinate (DHQ) and introduces the first double bond of the aromatic ring to yield 3- dehydroshikimate	aroD	-	4.2.1.10	ko:K03785	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03084	RC00848	ko00000,ko00001,ko00002,ko01000	-	-	-	DHquinase_I
WP_204424679.1	644284.Arch_0141	6.7e-108	311.0	COG2236@1|root,COG2236@2|Bacteria,2GN86@201174|Actinobacteria,4D3RD@85005|Actinomycetales	201174|Actinobacteria	F	phosphoribosyltransferase	gpt	-	-	ko:K07101	-	-	-	-	ko00000	-	-	-	Pribosyltran
WP_204424687.1	644284.Arch_0142	2.55e-186	522.0	COG0803@1|root,COG0803@2|Bacteria,2GMHB@201174|Actinobacteria,4D492@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter substrate-binding protein	troA	-	-	ko:K11707	ko02010,map02010	M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15	-	-	ZnuA
WP_204424689.1	644284.Arch_0144	7.56e-172	485.0	COG1108@1|root,COG1108@2|Bacteria,2I9D8@201174|Actinobacteria,4D557@85005|Actinomycetales	201174|Actinobacteria	P	ABC 3 transport family	-	-	-	ko:K11708	ko02010,map02010	M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15	-	-	ABC-3
WP_204424691.1	644284.Arch_0145	1.63e-153	437.0	COG1108@1|root,COG1108@2|Bacteria,2ICEW@201174|Actinobacteria,4D5DG@85005|Actinomycetales	201174|Actinobacteria	P	ABC 3 transport family	-	-	-	ko:K11709	ko02010,map02010	M00319	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.15	-	-	ABC-3
WP_204424693.1	644284.Arch_0146	1.37e-119	346.0	COG1321@1|root,COG1321@2|Bacteria,2GK7P@201174|Actinobacteria,4D4Y5@85005|Actinomycetales	201174|Actinobacteria	K	Iron dependent repressor DNA binding domain protein	sirR	-	-	ko:K03709	-	-	-	-	ko00000,ko03000	-	-	-	Fe_dep_repr_C,Fe_dep_repress,FeoA
WP_204424695.1	644284.Arch_0147	6.96e-125	357.0	COG0717@1|root,COG0717@2|Bacteria,2GKQQ@201174|Actinobacteria,4D3KA@85005|Actinomycetales	201174|Actinobacteria	F	Belongs to the dCTP deaminase family	dcd	GO:0003674,GO:0003824,GO:0004170,GO:0016462,GO:0016787,GO:0016810,GO:0016814,GO:0016817,GO:0016818,GO:0019239,GO:0033973,GO:0047429	3.5.4.13	ko:K01494	ko00240,ko01100,map00240,map01100	M00053	R00568,R02325	RC00074	ko00000,ko00001,ko00002,ko01000	-	-	-	DCD
WP_204424697.1	644284.Arch_0148	0.0	1420.0	COG1009@1|root,COG2111@1|root,COG1009@2|Bacteria,COG2111@2|Bacteria,2GIT4@201174|Actinobacteria,4D3U9@85005|Actinomycetales	201174|Actinobacteria	CP	Domain related to MnhB subunit of Na+/H+ antiporter	mrpA/mrpB	-	-	ko:K05565,ko:K14086	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	DUF4040,MnhB,Proton_antipo_M,Proton_antipo_N
WP_204424700.1	644284.Arch_0149	6.75e-68	209.0	COG1006@1|root,COG1006@2|Bacteria,2ISBC@201174|Actinobacteria,4D68B@85005|Actinomycetales	201174|Actinobacteria	P	Monovalent cation H antiporter subunit C	mrpC	-	-	ko:K05567	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	Oxidored_q2
WP_204424702.1	644284.Arch_0150	2.2e-290	802.0	COG0651@1|root,COG0651@2|Bacteria,2HAC7@201174|Actinobacteria,4D4QR@85005|Actinomycetales	201174|Actinobacteria	CP	Proton-conducting membrane transporter	mrpD	-	-	ko:K05568	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	Proton_antipo_M
WP_204424704.1	644284.Arch_0151	2.23e-103	303.0	COG1863@1|root,COG1863@2|Bacteria,2IQD6@201174|Actinobacteria,4D6GH@85005|Actinomycetales	201174|Actinobacteria	P	Na+/H+ ion antiporter subunit	mrpE	-	-	ko:K05569	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	MNHE
WP_204424706.1	644284.Arch_0152	3.34e-38	129.0	COG2212@1|root,COG2212@2|Bacteria	2|Bacteria	P	antiporter activity	mrpF	-	-	ko:K05570	-	-	-	-	ko00000,ko02000	2.A.63.1,2.A.63.2	-	-	MrpF_PhaF
WP_204424708.1	883066.HMPREF9233_00499	1.21e-15	72.4	2DR0Y@1|root,339QH@2|Bacteria,2GWIF@201174|Actinobacteria	201174|Actinobacteria	S	Protein of unknown function (DUF4235)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4235
WP_204424710.1	644284.Arch_0155	2.78e-208	581.0	COG4143@1|root,COG4143@2|Bacteria,2GMWD@201174|Actinobacteria,4D4CR@85005|Actinomycetales	201174|Actinobacteria	H	ABC transporter, substrate-binding protein, thiB family	tbpA	-	-	ko:K02064	ko02010,map02010	M00191	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.19	-	-	SBP_bac_6
WP_204424712.1	644284.Arch_0156	2.52e-276	773.0	COG1178@1|root,COG1178@2|Bacteria,2GKDH@201174|Actinobacteria,4D3HV@85005|Actinomycetales	201174|Actinobacteria	P	ABC transporter permease	thiP	-	-	ko:K02011,ko:K02063	ko02010,map02010	M00190,M00191	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.10,3.A.1.19	-	-	BPD_transp_1
WP_204424714.1	644284.Arch_0157	4.15e-113	329.0	COG3842@1|root,COG3842@2|Bacteria,2GJCM@201174|Actinobacteria,4D38M@85005|Actinomycetales	201174|Actinobacteria	E	ABC transporter, ATP-binding protein	fbpC	-	-	ko:K02052,ko:K02062	ko02010,ko02024,map02010,map02024	M00191,M00193	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11,3.A.1.19	-	-	ABC_tran,TOBE_2
WP_204424715.1	644284.Arch_0158	1.65e-264	733.0	COG3525@1|root,COG3525@2|Bacteria,2GK90@201174|Actinobacteria,4D4HX@85005|Actinomycetales	201174|Actinobacteria	G	Glycosyl hydrolase family 20, catalytic domain	-	-	3.2.1.52	ko:K12373	ko00511,ko00513,ko00520,ko00531,ko00603,ko00604,ko01100,ko04142,map00511,map00513,map00520,map00531,map00603,map00604,map01100,map04142	M00079	R00022,R06004,R11316	RC00049	ko00000,ko00001,ko00002,ko01000,ko03110	-	GH20	-	Glyco_hydro_20,Glyco_hydro_20b
WP_204424716.1	644284.Arch_0159	1.31e-198	552.0	COG0395@1|root,COG0395@2|Bacteria,2GMTH@201174|Actinobacteria,4D50N@85005|Actinomycetales	201174|Actinobacteria	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
