#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_049620087.1	883066.HMPREF9233_00033	0.0	1242.0	COG1523@1|root,COG1523@2|Bacteria,2GJ00@201174|Actinobacteria,4D3BA@85005|Actinomycetales	201174|Actinobacteria	G	Belongs to the glycosyl hydrolase 13 family	glgX	-	3.2.1.68	ko:K01214	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R09995,R11261	-	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	Alpha-amylase,CBM_48
WP_049620088.1	883066.HMPREF9233_00034	0.0	1403.0	COG3280@1|root,COG3280@2|Bacteria,2GJTB@201174|Actinobacteria,4D3AF@85005|Actinomycetales	201174|Actinobacteria	G	Alpha amylase, catalytic domain	treY	GO:0000272,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005976,GO:0005984,GO:0005991,GO:0005992,GO:0006073,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009058,GO:0009251,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016052,GO:0016853,GO:0016866,GO:0030978,GO:0030980,GO:0034637,GO:0043170,GO:0044042,GO:0044237,GO:0044238,GO:0044247,GO:0044248,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044275,GO:0044424,GO:0044444,GO:0044464,GO:0046351,GO:0047470,GO:0071704,GO:1901575,GO:1901576	5.4.99.15	ko:K06044	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R01824,R09995	-	ko00000,ko00001,ko00002,ko01000	-	GH13	-	Alpha-amylase
WP_049620092.1	883067.HMPREF9237_00812	4.87e-99	294.0	COG0745@1|root,COG0745@2|Bacteria,2GMG9@201174|Actinobacteria,4D469@85005|Actinomycetales	201174|Actinobacteria	KT	Transcriptional regulatory protein, C terminal	-	-	-	-	-	-	-	-	-	-	-	-	Response_reg,Trans_reg_C
WP_049620095.1	43354.JOIJ01000015_gene1211	1.31e-107	340.0	COG1132@1|root,COG1132@2|Bacteria,2ICB7@201174|Actinobacteria	201174|Actinobacteria	V	ABC-type multidrug transport system, ATPase and permease	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
WP_049620096.1	1120933.ATUY01000008_gene1454	1.31e-273	760.0	COG3104@1|root,COG3104@2|Bacteria,2GKB1@201174|Actinobacteria,4D3QG@85005|Actinomycetales	201174|Actinobacteria	U	Psort location CytoplasmicMembrane, score	-	-	-	ko:K03305	-	-	-	-	ko00000	2.A.17	-	-	PTR2
WP_049620097.1	1120933.ATUY01000008_gene1455	0.0	1122.0	COG2936@1|root,COG2936@2|Bacteria,2GK8B@201174|Actinobacteria,4D4SB@85005|Actinomycetales	201174|Actinobacteria	S	X-Pro dipeptidyl-peptidase C-terminal non-catalytic domain	-	-	-	ko:K06978	-	-	-	-	ko00000	-	-	-	PepX_C,Peptidase_S15
WP_049620098.1	883066.HMPREF9233_00037	6.46e-91	270.0	2AIF4@1|root,318WM@2|Bacteria,2GK8R@201174|Actinobacteria,4D5TV@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3000)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3000
WP_049620099.1	883066.HMPREF9233_00039	5.98e-222	622.0	COG2265@1|root,COG2265@2|Bacteria,2GIR3@201174|Actinobacteria,4D3F7@85005|Actinomycetales	201174|Actinobacteria	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumA	-	2.1.1.190	ko:K03215	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TRAM,tRNA_U5-meth_tr
WP_049620101.1	883066.HMPREF9233_00042	5.1e-119	347.0	COG0569@1|root,COG0569@2|Bacteria,2GKB9@201174|Actinobacteria,4D33F@85005|Actinomycetales	201174|Actinobacteria	P	TrkA N-terminal domain protein	ceoC	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkA_C,TrkA_N
WP_049620103.1	883066.HMPREF9233_00044	9.49e-104	306.0	28J4D@1|root,2Z90C@2|Bacteria,2GJYC@201174|Actinobacteria,4D7ZV@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3710)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3710
WP_049620104.1	883066.HMPREF9233_00045	1.94e-60	186.0	2ATJW@1|root,31J3Z@2|Bacteria,2IKN0@201174|Actinobacteria,4D8CB@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF4193)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4193
WP_049620105.1	883066.HMPREF9233_00047	3.83e-162	468.0	COG1524@1|root,COG1524@2|Bacteria,2GISU@201174|Actinobacteria,4D3HP@85005|Actinomycetales	201174|Actinobacteria	S	type I phosphodiesterase nucleotide pyrophosphatase	-	-	-	-	-	-	-	-	-	-	-	-	Phosphodiest
WP_049620106.1	883066.HMPREF9233_00048	0.0	1177.0	COG0188@1|root,COG0188@2|Bacteria,2GJ2Q@201174|Actinobacteria,4D33K@85005|Actinomycetales	201174|Actinobacteria	L	DNA topoisomerase (ATP-hydrolyzing)	gyrA2	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
WP_049620108.1	883066.HMPREF9233_00050	0.0	1197.0	COG0187@1|root,COG0187@2|Bacteria,2GM1E@201174|Actinobacteria,4D32H@85005|Actinomycetales	201174|Actinobacteria	L	DNA topoisomerase (ATP-hydrolyzing)	gyrB2	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
WP_049620109.1	883066.HMPREF9233_00051	3.38e-28	102.0	2E39Y@1|root,32Y9G@2|Bacteria,2HMCN@201174|Actinobacteria,4D6ST@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_049620110.1	883066.HMPREF9233_00052	1.12e-88	268.0	COG0847@1|root,COG0847@2|Bacteria,2GJZ0@201174|Actinobacteria,4D3M8@85005|Actinomycetales	201174|Actinobacteria	L	EXOIII	-	-	2.7.7.7	ko:K02342	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	RNase_T
WP_049620111.1	883066.HMPREF9233_00053	1.33e-209	605.0	COG0568@1|root,COG0568@2|Bacteria,2GK3Z@201174|Actinobacteria,4D39V@85005|Actinomycetales	201174|Actinobacteria	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth	sigA	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
WP_049620113.1	883066.HMPREF9233_00055	8.64e-104	319.0	COG0142@1|root,COG0142@2|Bacteria,2GJEK@201174|Actinobacteria,4D3DE@85005|Actinomycetales	201174|Actinobacteria	H	Belongs to the FPP GGPP synthase family	crtE	-	2.5.1.1,2.5.1.10,2.5.1.29	ko:K13787	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00364,M00365	R01658,R02003,R02061	RC00279	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	polyprenyl_synt
WP_049620114.1	883066.HMPREF9233_00056	2.22e-46	152.0	2E0H9@1|root,32W34@2|Bacteria,2HKU7@201174|Actinobacteria,4D5T7@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_049620115.1	883066.HMPREF9233_00057	1.79e-73	224.0	COG0741@1|root,COG0741@2|Bacteria,2IBV1@201174|Actinobacteria,4D5P3@85005|Actinomycetales	201174|Actinobacteria	M	LysM domain protein	-	-	-	-	-	-	-	-	-	-	-	-	LysM,SLT
WP_049620118.1	883066.HMPREF9233_00059	2.22e-282	778.0	COG3200@1|root,COG3200@2|Bacteria,2GJBX@201174|Actinobacteria,4D36A@85005|Actinomycetales	201174|Actinobacteria	E	Belongs to the class-II DAHP synthase family	aroG	GO:0003674,GO:0003824,GO:0003849,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016020,GO:0016043,GO:0016053,GO:0016740,GO:0016765,GO:0019752,GO:0022607,GO:0030145,GO:0030312,GO:0040007,GO:0043167,GO:0043169,GO:0043436,GO:0043648,GO:0043650,GO:0043933,GO:0044085,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0046872,GO:0046914,GO:0051259,GO:0051260,GO:0065003,GO:0071704,GO:0071840,GO:0071944,GO:1901576	2.5.1.54	ko:K01626,ko:K16019	ko00400,ko01051,ko01100,ko01110,ko01130,ko01230,ko02024,map00400,map01051,map01100,map01110,map01130,map01230,map02024	M00022	R01826,R06591	RC00435,RC01556	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv2178c	DAHP_synth_2
WP_049620119.1	883066.HMPREF9233_00060	2.38e-268	738.0	COG0205@1|root,COG0205@2|Bacteria,2GK6W@201174|Actinobacteria,4D395@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfp	-	2.7.1.90	ko:K00895	ko00010,ko00030,ko00051,ko01100,ko01110,ko01120,ko01130,map00010,map00030,map00051,map01100,map01110,map01120,map01130	-	R00764,R02073	RC00017	ko00000,ko00001,ko01000	-	-	-	PFK
WP_049620121.1	883066.HMPREF9233_00064	4.94e-128	375.0	COG0545@1|root,COG0545@2|Bacteria,2GJK2@201174|Actinobacteria,4D3E6@85005|Actinomycetales	201174|Actinobacteria	M	peptidylprolyl isomerase	fkbB	-	5.2.1.8	ko:K01802	-	-	-	-	ko00000,ko01000	-	-	-	FKBP_C
WP_049620122.1	883066.HMPREF9233_00065	2.12e-271	749.0	COG0624@1|root,COG0624@2|Bacteria,2GM84@201174|Actinobacteria,4D34Y@85005|Actinomycetales	201174|Actinobacteria	E	Peptidase dimerization domain protein	argE	-	-	-	-	-	-	-	-	-	-	-	M20_dimer,Peptidase_M20
WP_049620123.1	883066.HMPREF9233_00066	8.05e-113	330.0	2AN86@1|root,31D67@2|Bacteria,2HWWU@201174|Actinobacteria,4D5J7@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3043)	-	GO:0008150,GO:0009605,GO:0009607,GO:0020012,GO:0030682,GO:0042783,GO:0043207,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0050896,GO:0051701,GO:0051704,GO:0051707,GO:0051805,GO:0051807,GO:0051810,GO:0051832,GO:0051834,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0075136	-	-	-	-	-	-	-	-	-	-	DUF3043
WP_049620124.1	883066.HMPREF9233_00067	1.23e-72	221.0	2ASDA@1|root,32289@2|Bacteria,2H6J2@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_049620125.1	883066.HMPREF9233_00069	3.13e-294	807.0	COG1249@1|root,COG1249@2|Bacteria,2GIXY@201174|Actinobacteria,4D3WJ@85005|Actinomycetales	201174|Actinobacteria	C	Dihydrolipoyl dehydrogenase	lpdA	-	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Pyr_redox_2,Pyr_redox_dim
WP_049620126.1	883066.HMPREF9233_00070	1.5e-271	759.0	COG0508@1|root,COG0508@2|Bacteria,2GMUV@201174|Actinobacteria,4D3AQ@85005|Actinomycetales	201174|Actinobacteria	C	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex	sucB	-	2.3.1.61	ko:K00658	ko00020,ko00310,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00310,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00032	R02570,R02571,R08549	RC00004,RC02727,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	2-oxoacid_dh,Biotin_lipoyl,E3_binding
WP_049620129.1	1224163.B841_11865	1.07e-304	835.0	COG3033@1|root,COG3033@2|Bacteria,2GKH3@201174|Actinobacteria,22KUB@1653|Corynebacteriaceae	201174|Actinobacteria	E	Beta-eliminating lyase	tnaA	-	4.1.99.1,4.1.99.2	ko:K01667,ko:K01668	ko00350,ko00380,map00350,map00380	-	R00673,R00728	RC00209,RC00355,RC00364	ko00000,ko00001,ko01000	-	-	-	Beta_elim_lyase
WP_049620130.1	883066.HMPREF9233_00073	1.48e-125	362.0	2AUFS@1|root,2ZA62@2|Bacteria,2I87X@201174|Actinobacteria,4D8CJ@85005|Actinomycetales	201174|Actinobacteria	S	Domain of unknown function (DUF4191)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4191
WP_049620131.1	883066.HMPREF9233_00074	4.54e-304	833.0	COG0174@1|root,COG0174@2|Bacteria,2GMN1@201174|Actinobacteria,4D47X@85005|Actinomycetales	201174|Actinobacteria	E	glutamine synthetase	glnA	GO:0001968,GO:0003674,GO:0003824,GO:0004356,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006520,GO:0006541,GO:0006542,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009405,GO:0009605,GO:0009607,GO:0009893,GO:0009987,GO:0010468,GO:0010604,GO:0010628,GO:0010755,GO:0010756,GO:0010954,GO:0016020,GO:0016053,GO:0016211,GO:0016874,GO:0016879,GO:0016880,GO:0019222,GO:0019752,GO:0019899,GO:0020012,GO:0030162,GO:0030312,GO:0030682,GO:0031323,GO:0031325,GO:0032268,GO:0032270,GO:0035375,GO:0040007,GO:0043207,GO:0043436,GO:0044044,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044403,GO:0044413,GO:0044415,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0045862,GO:0046394,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051246,GO:0051247,GO:0051701,GO:0051704,GO:0051707,GO:0051805,GO:0051807,GO:0051832,GO:0051834,GO:0052173,GO:0052200,GO:0052564,GO:0052572,GO:0060255,GO:0065007,GO:0070613,GO:0071704,GO:0071944,GO:0075136,GO:0080090,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607,GO:1903317,GO:1903319	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
WP_049620135.1	883066.HMPREF9233_00075	0.0	977.0	COG1391@1|root,COG1391@2|Bacteria,2GJ91@201174|Actinobacteria,4D34N@85005|Actinomycetales	201174|Actinobacteria	H	Involved in the regulation of glutamine synthetase GlnA, a key enzyme in the process to assimilate ammonia. When cellular nitrogen levels are high, the C-terminal adenylyl transferase (AT) inactivates GlnA by covalent transfer of an adenylyl group from ATP to specific tyrosine residue of GlnA, thus reducing its activity. Conversely, when nitrogen levels are low, the N-terminal adenylyl removase (AR) activates GlnA by removing the adenylyl group by phosphorolysis, increasing its activity. The regulatory region of GlnE binds the signal transduction protein PII (GlnB) which indicates the nitrogen status of the cell	glnE	GO:0000820,GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006521,GO:0008150,GO:0008882,GO:0010565,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0019222,GO:0030312,GO:0031323,GO:0033238,GO:0040007,GO:0042221,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0060359,GO:0062012,GO:0065007,GO:0070566,GO:0071944,GO:0080090,GO:1901698	2.7.7.42,2.7.7.89	ko:K00982	-	-	-	-	ko00000,ko01000	-	-	-	GlnD_UR_UTase,GlnE
WP_049620136.1	883066.HMPREF9233_00076	3.49e-277	763.0	COG0174@1|root,COG0174@2|Bacteria,2GJ2I@201174|Actinobacteria,4D37A@85005|Actinomycetales	201174|Actinobacteria	E	glutamine synthetase	glnA2	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0016787,GO:0016810,GO:0016811,GO:0044464,GO:0050001,GO:0071944	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
WP_049620137.1	883066.HMPREF9233_00077	1e-160	464.0	COG4907@1|root,COG4907@2|Bacteria	2|Bacteria	P	membrane protein (DUF2207)	yciQ	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	-	-	-	-	-	-	-	-	-	-	DUF2207
WP_049620139.1	1121365.AQXB01000004_gene1925	2.7e-188	539.0	COG1113@1|root,COG1113@2|Bacteria,2GJ0X@201174|Actinobacteria,22JJS@1653|Corynebacteriaceae	201174|Actinobacteria	E	Gamma-aminobutyrate permease and related permeases	cycA	-	-	ko:K03293,ko:K11737	-	-	-	-	ko00000,ko02000	2.A.3.1,2.A.3.1.7	-	-	AA_permease
WP_049620140.1	883067.HMPREF9237_00989	5.57e-73	229.0	COG1579@1|root,COG1579@2|Bacteria	2|Bacteria	-	-	CP_0228	-	3.5.4.16	ko:K07164,ko:K22391	ko00790,ko01100,map00790,map01100	M00126	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000	-	-	-	zf-RING_7
WP_049620141.1	883066.HMPREF9233_00082	1.65e-135	389.0	COG0327@1|root,COG0327@2|Bacteria,2GKHZ@201174|Actinobacteria,4D4IT@85005|Actinomycetales	201174|Actinobacteria	S	Dinuclear metal center protein, YbgI family	-	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	-	-	-	-	-	-	-	-	-	-	NIF3
WP_049620143.1	883066.HMPREF9233_00087	9.15e-71	215.0	2B57P@1|root,31Y1M@2|Bacteria,2IFRB@201174|Actinobacteria,4D813@85005|Actinomycetales	201174|Actinobacteria	S	Protein of unknown function (DUF3052)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3052
WP_049620145.1	883066.HMPREF9233_00088	0.0	1702.0	COG2609@1|root,COG2609@2|Bacteria,2GJRE@201174|Actinobacteria,4D3XA@85005|Actinomycetales	201174|Actinobacteria	C	Component of the pyruvate dehydrogenase (PDH) complex, that catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	aceE	GO:0000287,GO:0003674,GO:0003824,GO:0004738,GO:0004739,GO:0005488,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016624,GO:0016903,GO:0030312,GO:0032991,GO:0043167,GO:0043169,GO:0044424,GO:0044444,GO:0044464,GO:0045254,GO:0046872,GO:0055114,GO:0071944,GO:1902494,GO:1990204	1.2.4.1	ko:K00163	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Transketolase_N
WP_049620146.1	883066.HMPREF9233_00089	1.54e-296	824.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4D36V@85005|Actinomycetales	201174|Actinobacteria	V	Psort location CytoplasmicMembrane, score	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_049620147.1	883066.HMPREF9233_00090	1.01e-313	868.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4D362@85005|Actinomycetales	201174|Actinobacteria	V	ABC transporter, ATP-binding protein	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_049620148.1	883066.HMPREF9233_00091	1.41e-91	275.0	COG0546@1|root,COG0546@2|Bacteria,2HFGX@201174|Actinobacteria,4D4P0@85005|Actinomycetales	201174|Actinobacteria	S	cog cog0546	nt5e	GO:0003674,GO:0003824,GO:0004672,GO:0004713,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0018108,GO:0018193,GO:0018212,GO:0019538,GO:0036211,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046777,GO:0071704,GO:0140096,GO:1901564	3.1.3.18	ko:K01091	ko00630,ko01100,ko01110,ko01130,map00630,map01100,map01110,map01130	-	R01334	RC00017	ko00000,ko00001,ko01000	-	-	-	HAD_2
WP_049620149.1	883066.HMPREF9233_00092	9.66e-126	360.0	COG0009@1|root,COG0009@2|Bacteria,2GNEW@201174|Actinobacteria,4D4EU@85005|Actinomycetales	201174|Actinobacteria	J	Belongs to the SUA5 family	-	-	-	-	-	-	-	-	-	-	-	-	Sua5_yciO_yrdC
WP_049620151.1	883066.HMPREF9233_00019	2.14e-88	265.0	COG0632@1|root,COG0632@2|Bacteria,2GN17@201174|Actinobacteria,4D4PS@85005|Actinomycetales	201174|Actinobacteria	L	The RuvA-RuvB complex in the presence of ATP renatures cruciform structure in supercoiled DNA with palindromic sequence, indicating that it may promote strand exchange reactions in homologous recombination. RuvAB is a helicase that mediates the Holliday junction migration by localized denaturation and reannealing. RuvA stimulates, in the presence of DNA, the weak ATPase activity of RuvB	ruvA	GO:0000724,GO:0000725,GO:0003674,GO:0003678,GO:0003824,GO:0004386,GO:0005575,GO:0005623,GO:0005886,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0007154,GO:0008150,GO:0008152,GO:0009378,GO:0009432,GO:0009605,GO:0009987,GO:0009991,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0031668,GO:0032392,GO:0032508,GO:0033554,GO:0034641,GO:0043170,GO:0044237,GO:0044238,GO:0044260,GO:0044464,GO:0046483,GO:0050896,GO:0051276,GO:0051716,GO:0071103,GO:0071496,GO:0071704,GO:0071840,GO:0071944,GO:0090304,GO:0140097,GO:1901360	3.6.4.12	ko:K03550	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	HHH_5,RuvA_C,RuvA_N
WP_049620158.1	883066.HMPREF9233_00041	7.55e-121	349.0	COG0569@1|root,COG0569@2|Bacteria,2GK4N@201174|Actinobacteria,4D3PI@85005|Actinomycetales	201174|Actinobacteria	P	TrkA N-terminal domain protein	ceoB	-	-	ko:K03499	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkA_C,TrkA_N
WP_049620162.1	883066.HMPREF9233_00078	6.28e-143	409.0	COG0413@1|root,COG0413@2|Bacteria,2GJP6@201174|Actinobacteria,4D31J@85005|Actinomycetales	201174|Actinobacteria	H	Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate	panB	GO:0000287,GO:0003674,GO:0003824,GO:0003864,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006082,GO:0006575,GO:0006732,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009110,GO:0009987,GO:0015939,GO:0015940,GO:0016020,GO:0016053,GO:0016740,GO:0016741,GO:0016742,GO:0019752,GO:0032787,GO:0034641,GO:0040007,GO:0042364,GO:0042398,GO:0043167,GO:0043169,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0046394,GO:0046872,GO:0051186,GO:0051188,GO:0071704,GO:0071944,GO:0072330,GO:1901564,GO:1901566,GO:1901576	2.1.2.11	ko:K00606	ko00770,ko01100,ko01110,map00770,map01100,map01110	M00119	R01226	RC00022,RC00200	ko00000,ko00001,ko00002,ko01000	-	-	-	Pantoate_transf
WP_049620164.1	883067.HMPREF9237_00170	1.72e-222	623.0	COG2873@1|root,COG2873@2|Bacteria,2I2EB@201174|Actinobacteria,4D4KB@85005|Actinomycetales	201174|Actinobacteria	E	O-acetylhomoserine aminocarboxypropyltransferase cysteine synthase	metY	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
WP_049620165.1	883067.HMPREF9237_00250	3.49e-235	657.0	COG0402@1|root,COG0402@2|Bacteria,2GKKM@201174|Actinobacteria,4D4QZ@85005|Actinomycetales	201174|Actinobacteria	F	Amidohydrolase family	-	-	3.5.4.1	ko:K01485	ko00240,ko00330,ko01100,map00240,map00330,map01100	-	R00974,R01411,R02922	RC00074,RC00514,RC00809	ko00000,ko00001,ko01000	-	-	-	Amidohydro_3
WP_049620166.1	883066.HMPREF9233_00940	8.38e-52	195.0	2EAB4@1|root,334FC@2|Bacteria,2GZDZ@201174|Actinobacteria,4D86T@85005|Actinomycetales	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
