# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	959334	960053	+							JTE88_RS04255	720		old_locus_tag=JTE88_04255
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	959334	960053	+	WP_204425609.1	WP_204425609.1		hypothetical protein			JTE88_RS04255	720	239	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	960079	960636	+							JTE88_RS04260	558		old_locus_tag=JTE88_04260
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	960079	960636	+	WP_204425611.1	WP_204425611.1		A24 family peptidase			JTE88_RS04260	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	960633	961856	+					aroC		JTE88_RS04265	1224		old_locus_tag=JTE88_04265
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	960633	961856	+	WP_204425613.1	WP_204425613.1		chorismate synthase	aroC		JTE88_RS04265	1224	407	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	961853	963403	+					aroB		JTE88_RS04270	1551		old_locus_tag=JTE88_04270
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	961853	963403	+	WP_204425615.1	WP_204425615.1		3-dehydroquinate synthase	aroB		JTE88_RS04270	1551	516	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	963400	963960	+							JTE88_RS04275	561		old_locus_tag=JTE88_04275
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	963400	963960	+	WP_204425617.1	WP_204425617.1		hypothetical protein			JTE88_RS04275	561	186	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	964017	964574	+					efp		JTE88_RS04280	558		old_locus_tag=JTE88_04280
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	964017	964574	+	WP_204425619.1	WP_204425619.1		elongation factor P	efp		JTE88_RS04280	558	185	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	964574	965050	+					nusB		JTE88_RS04285	477		old_locus_tag=JTE88_04285
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	964574	965050	+	WP_204425620.1	WP_204425620.1		transcription antitermination factor NusB	nusB		JTE88_RS04285	477	158	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	965218	965784	+					gmk		JTE88_RS04290	567		old_locus_tag=JTE88_04290
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	965218	965784	+	WP_204425622.1	WP_204425622.1		guanylate kinase	gmk		JTE88_RS04290	567	188	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	965832	966095	+					rpoZ		JTE88_RS04295	264		old_locus_tag=JTE88_04295
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	965832	966095	+	WP_204425624.1	WP_204425624.1		DNA-directed RNA polymerase subunit omega	rpoZ		JTE88_RS04295	264	87	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	966098	967378	+					coaBC		JTE88_RS04300	1281		old_locus_tag=JTE88_04300
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	966098	967378	+	WP_204425626.1	WP_204425626.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		JTE88_RS04300	1281	426	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	967429	968628	+					metK		JTE88_RS04305	1200		old_locus_tag=JTE88_04305
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	967429	968628	+	WP_204425628.1	WP_204425628.1		methionine adenosyltransferase	metK		JTE88_RS04305	1200	399	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	968685	970757	+							JTE88_RS04310	2073		old_locus_tag=JTE88_04310
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	968685	970757	+	WP_204425629.1	WP_204425629.1		hypothetical protein			JTE88_RS04310	2073	690	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	970797	971723	+					fmt		JTE88_RS04315	927		old_locus_tag=JTE88_04315
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	970797	971723	+	WP_204425631.1	WP_204425631.1		methionyl-tRNA formyltransferase	fmt		JTE88_RS04315	927	308	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	971720	973180	+							JTE88_RS04320	1461		old_locus_tag=JTE88_04320
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	971720	973180	+	WP_204425632.1	WP_204425632.1		16S rRNA methyltransferase			JTE88_RS04320	1461	486	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	973194	973856	+					rpe		JTE88_RS04325	663		old_locus_tag=JTE88_04325
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	973194	973856	+	WP_204425634.1	WP_204425634.1		ribulose-phosphate 3-epimerase	rpe		JTE88_RS04325	663	220	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	974077	974829	+							JTE88_RS04330	753		old_locus_tag=JTE88_04330
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	974077	974829	+	WP_204425636.1	WP_204425636.1		ABC transporter permease			JTE88_RS04330	753	250	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	974840	975871	+							JTE88_RS04335	1032		old_locus_tag=JTE88_04335
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	974840	975871	+	WP_204425638.1	WP_204425638.1		ABC transporter substrate-binding protein			JTE88_RS04335	1032	343	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	975884	976981	-							JTE88_RS04340	1098		old_locus_tag=JTE88_04340
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	975884	976981	-	WP_204425754.1	WP_204425754.1		DUF3866 family protein			JTE88_RS04340	1098	365	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	977015	977920	+							JTE88_RS04345	906		old_locus_tag=JTE88_04345
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	977015	977920	+	WP_204425639.1	WP_204425639.1		WYL domain-containing protein			JTE88_RS04345	906	301	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	977907	978821	+							JTE88_RS04350	915		old_locus_tag=JTE88_04350
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	977907	978821	+	WP_204425641.1	WP_204425641.1		WYL domain-containing protein			JTE88_RS04350	915	304	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	978826	981429	+							JTE88_RS04355	2604		old_locus_tag=JTE88_04355
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	978826	981429	+	WP_239519573.1	WP_239519573.1		DEAD/DEAH box helicase			JTE88_RS04355	2604	867	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	981771	983195	+					lnt		JTE88_RS04360	1425		old_locus_tag=JTE88_04360
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	981771	983195	+	WP_204425643.1	WP_204425643.1		apolipoprotein N-acyltransferase	lnt		JTE88_RS04360	1425	474	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	983224	983580	-							JTE88_RS04365	357		old_locus_tag=JTE88_04365
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	983224	983580	-	WP_204425645.1	WP_204425645.1		RNA polymerase-binding protein RbpA			JTE88_RS04365	357	118	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	983833	984348	-							JTE88_RS04370	516		old_locus_tag=JTE88_04370
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	983833	984348	-	WP_204425756.1	WP_204425756.1		MerR family transcriptional regulator			JTE88_RS04370	516	171	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	984523	985266	-							JTE88_RS04375	744		old_locus_tag=JTE88_04375
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	984523	985266	-	WP_204425647.1	WP_204425647.1		MerR family transcriptional regulator			JTE88_RS04375	744	247	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	985263	985715	-							JTE88_RS04380	453		old_locus_tag=JTE88_04380
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	985263	985715	-	WP_204425649.1	WP_204425649.1		FHA domain-containing protein			JTE88_RS04380	453	150	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	985794	988325	-					pepN		JTE88_RS04385	2532		old_locus_tag=JTE88_04385
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	985794	988325	-	WP_204425651.1	WP_204425651.1		aminopeptidase N	pepN		JTE88_RS04385	2532	843	
gene	tRNA	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	988455	988528	+							JTE88_RS04390	74		old_locus_tag=JTE88_04390
tRNA		GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	988455	988528	+				tRNA-Pro			JTE88_RS04390	74		anticodon=GGG
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	989597	991012	-					der		JTE88_RS04400	1416		old_locus_tag=JTE88_04400
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	989597	991012	-	WP_239519585.1	WP_239519585.1		ribosome biogenesis GTPase Der	der		JTE88_RS04400	1416	471	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	991108	991806	-					cmk		JTE88_RS04405	699		old_locus_tag=JTE88_04405
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	991108	991806	-	WP_204425655.1	WP_204425655.1		(d)CMP kinase	cmk		JTE88_RS04405	699	232	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	991807	992562	-							JTE88_RS04410	756		old_locus_tag=JTE88_04410
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	991807	992562	-	WP_204425657.1	WP_204425657.1		rRNA pseudouridine synthase			JTE88_RS04410	756	251	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	992559	993122	-					scpB		JTE88_RS04415	564		old_locus_tag=JTE88_04415
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	992559	993122	-	WP_204425659.1	WP_204425659.1		SMC-Scp complex subunit ScpB	scpB		JTE88_RS04415	564	187	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	993115	993933	-							JTE88_RS04420	819		old_locus_tag=JTE88_04420
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	993115	993933	-	WP_204425661.1	WP_204425661.1		segregation/condensation protein A			JTE88_RS04420	819	272	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	993943	994797	-							JTE88_RS04425	855		old_locus_tag=JTE88_04425
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	993943	994797	-	WP_204425663.1	WP_204425663.1		ParA family protein			JTE88_RS04425	855	284	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	994818	995750	-					xerD		JTE88_RS04430	933		old_locus_tag=JTE88_04430
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	994818	995750	-	WP_204422960.1	WP_204422960.1		site-specific tyrosine recombinase XerD	xerD		JTE88_RS04430	933	310	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	995849	997945	+					tkt		JTE88_RS04435	2097		old_locus_tag=JTE88_04435
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	995849	997945	+	WP_204422961.1	WP_204422961.1		transketolase	tkt		JTE88_RS04435	2097	698	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	998113	998358	-					secG		JTE88_RS04440	246		old_locus_tag=JTE88_04440
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	998113	998358	-	WP_091281421.1	WP_091281421.1		preprotein translocase subunit SecG	secG		JTE88_RS04440	246	81	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	998482	999261	-					tpiA		JTE88_RS04445	780		old_locus_tag=JTE88_04445
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	998482	999261	-	WP_204422962.1	WP_204422962.1		triose-phosphate isomerase	tpiA		JTE88_RS04445	780	259	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	999268	1000461	-							JTE88_RS04450	1194		old_locus_tag=JTE88_04450
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	999268	1000461	-	WP_204422964.1	WP_204422964.1		phosphoglycerate kinase			JTE88_RS04450	1194	397	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1000599	1001606	-					gap		JTE88_RS04455	1008		old_locus_tag=JTE88_04455
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1000599	1001606	-	WP_204422967.1	WP_204422967.1		type I glyceraldehyde-3-phosphate dehydrogenase	gap		JTE88_RS04455	1008	335	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1001824	1002816	-					whiA		JTE88_RS04460	993		old_locus_tag=JTE88_04460
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1001824	1002816	-	WP_204422969.1	WP_204422969.1		DNA-binding protein WhiA	whiA		JTE88_RS04460	993	330	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1002913	1003872	-					yvcK		JTE88_RS04465	960		old_locus_tag=JTE88_04465
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1002913	1003872	-	WP_204422971.1	WP_204422971.1		uridine diphosphate-N-acetylglucosamine-binding protein YvcK	yvcK		JTE88_RS04465	960	319	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1003872	1004807	-					rapZ		JTE88_RS04470	936		old_locus_tag=JTE88_04470
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1003872	1004807	-	WP_204422972.1	WP_204422972.1		RNase adapter RapZ	rapZ		JTE88_RS04470	936	311	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1004824	1006797	-					uvrC		JTE88_RS04475	1974		old_locus_tag=JTE88_04475
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1004824	1006797	-	WP_204422973.1	WP_204422973.1		excinuclease ABC subunit UvrC	uvrC		JTE88_RS04475	1974	657	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1006800	1009664	-					uvrA		JTE88_RS04480	2865		old_locus_tag=JTE88_04480
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1006800	1009664	-	WP_204422975.1	WP_204422975.1		excinuclease ABC subunit UvrA	uvrA		JTE88_RS04480	2865	954	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1009739	1010017	+							JTE88_RS04485	279		old_locus_tag=JTE88_04485
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1009739	1010017	+	WP_204422978.1	WP_204422978.1		YciI family protein			JTE88_RS04485	279	92	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1010008	1010967	+							JTE88_RS04490	960		old_locus_tag=JTE88_04490
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1010008	1010967	+	WP_204422980.1	WP_204422980.1		bile acid:sodium symporter family protein			JTE88_RS04490	960	319	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1011588	1013516	+							JTE88_RS04500	1929		old_locus_tag=JTE88_04500
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1011588	1013516	+	WP_204422982.1	WP_204422982.1		hypothetical protein			JTE88_RS04500	1929	642	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1013521	1014165	+							JTE88_RS04505	645		old_locus_tag=JTE88_04505
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1013521	1014165	+	WP_204422984.1	WP_204422984.1		ATP-binding cassette domain-containing protein			JTE88_RS04505	645	214	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1014237	1015844	-							JTE88_RS04510	1608		old_locus_tag=JTE88_04510
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1014237	1015844	-	WP_204422986.1	WP_204422986.1		ATP-binding cassette domain-containing protein			JTE88_RS04510	1608	535	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1016915	1017901	-							JTE88_RS04520	987		old_locus_tag=JTE88_04520
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1016915	1017901	-	WP_204425760.1	WP_204425760.1		TerC/Alx family metal homeostasis membrane protein			JTE88_RS04520	987	328	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1018162	1020213	-					uvrB		JTE88_RS04525	2052		old_locus_tag=JTE88_04525
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1018162	1020213	-	WP_204422990.1	WP_204422990.1		excinuclease ABC subunit UvrB	uvrB		JTE88_RS04525	2052	683	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1020368	1021621	-							JTE88_RS04530	1254		old_locus_tag=JTE88_04530
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1020368	1021621	-	WP_204422993.1	WP_204422993.1		MFS transporter			JTE88_RS04530	1254	417	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1021738	1022583	-					coaE		JTE88_RS04535	846		old_locus_tag=JTE88_04535
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1021738	1022583	-	WP_204422998.1	WP_204422998.1		dephospho-CoA kinase	coaE		JTE88_RS04535	846	281	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1022695	1023777	-							JTE88_RS04540	1083		old_locus_tag=JTE88_04540
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1022695	1023777	-	WP_204422999.1	WP_204422999.1		ABC transporter permease			JTE88_RS04540	1083	360	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1023774	1024418	-							JTE88_RS04545	645		old_locus_tag=JTE88_04545
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1023774	1024418	-	WP_239519479.1	WP_239519479.1		ABC transporter ATP-binding protein			JTE88_RS04545	645	214	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1024411	1025421	-							JTE88_RS04550	1011		old_locus_tag=JTE88_04550
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1024411	1025421	-	WP_204423001.1	WP_204423001.1		peptidoglycan-binding protein			JTE88_RS04550	1011	336	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1025500	1025820	-							JTE88_RS04555	321		old_locus_tag=JTE88_04555
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1025500	1025820	-	WP_204423003.1	WP_204423003.1		hypothetical protein			JTE88_RS04555	321	106	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1025918	1026661	+							JTE88_RS04560	744		old_locus_tag=JTE88_04560
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1025918	1026661	+	WP_204423004.1	WP_204423004.1		hypothetical protein			JTE88_RS04560	744	247	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1026760	1028232	-					rpsA		JTE88_RS04565	1473		old_locus_tag=JTE88_04565
CDS	with_protein	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1026760	1028232	-	WP_204423006.1	WP_204423006.1		30S ribosomal protein S1	rpsA		JTE88_RS04565	1473	490	
gene	protein_coding	GCF_016904675.1	Primary Assembly	chromosome		NZ_CP070228.1	1028403	1029191	+							JTE88_RS04570	789		old_locus_tag=JTE88_04570
