# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	tRNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25060	25133	+							ACU19_RS05325	74		old_locus_tag=ACU19_05370
tRNA		GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25060	25133	+				tRNA-Ile			ACU19_RS05325	74		anticodon=GAT
gene	tRNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25295	25370	+							ACU19_RS05330	76		old_locus_tag=ACU19_05375
tRNA		GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25295	25370	+				tRNA-Ala			ACU19_RS05330	76		anticodon=TGC
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25481	25693	+							ACU19_RS05335	213		old_locus_tag=ACU19_05380
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25481	25693	+	WP_049619690.1	WP_049619690.1		DUF6290 family protein			ACU19_RS05335	213	70	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25690	25977	+							ACU19_RS05340	288		old_locus_tag=ACU19_05385
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	25690	25977	+	WP_049619691.1	WP_049619691.1		type II toxin-antitoxin system RelE/ParE family toxin			ACU19_RS05340	288	95	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	26387	26851	+							ACU19_RS05345	465		old_locus_tag=ACU19_05390
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	26387	26851	+	WP_049619692.1	WP_049619692.1		S-ribosylhomocysteine lyase			ACU19_RS05345	465	154	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	26848	28479	+					mtnN		ACU19_RS10615	1632		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	26848	28479	+	WP_053093617.1	WP_053093617.1		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtnN		ACU19_RS10615	1632	543	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	28663	31218	-							ACU19_RS05355	2556		old_locus_tag=ACU19_05400
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	28663	31218	-	WP_082160060.1	WP_082160060.1		S9 family peptidase			ACU19_RS05355	2556	851	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	31428	31904	-							ACU19_RS05360	477		old_locus_tag=ACU19_05405
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	31428	31904	-	WP_049619693.1	WP_049619693.1		ribonuclease HI			ACU19_RS05360	477	158	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	31993	32877	+							ACU19_RS05365	885		old_locus_tag=ACU19_05410
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	31993	32877	+	WP_049619694.1	WP_049619694.1		macro domain-containing protein			ACU19_RS05365	885	294	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	32862	33905	+							ACU19_RS05370	1044		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	32862	33905	+	WP_156181438.1	WP_156181438.1		thioredoxin domain-containing protein			ACU19_RS05370	1044	347	
gene	tRNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	33970	34056	-							ACU19_RS05375	87		old_locus_tag=ACU19_05420
tRNA		GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	33970	34056	-				tRNA-Leu			ACU19_RS05375	87		anticodon=CAG
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	34277	34978	+							ACU19_RS05380	702		old_locus_tag=ACU19_05425
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	34277	34978	+	WP_049619696.1	WP_049619696.1		DUF3662 domain-containing protein			ACU19_RS05380	702	233	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	34975	35658	+							ACU19_RS10815	684		old_locus_tag=ACU19_05430
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	34975	35658	+	WP_082160061.1	WP_082160061.1		FHA domain-containing protein			ACU19_RS10815	684	227	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	35655	37163	+							ACU19_RS05390	1509		old_locus_tag=ACU19_05435
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	35655	37163	+	WP_049619697.1	WP_049619697.1		protein phosphatase 2C domain-containing protein			ACU19_RS05390	1509	502	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	37166	38839	+							ACU19_RS05395	1674		old_locus_tag=ACU19_05440
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	37166	38839	+	WP_231583112.1	WP_231583112.1		FtsW/RodA/SpoVE family cell cycle protein			ACU19_RS05395	1674	557	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	38836	40293	+							ACU19_RS05400	1458		old_locus_tag=ACU19_05445
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	38836	40293	+	WP_049619698.1	WP_049619698.1		penicillin-binding protein			ACU19_RS05400	1458	485	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	40351	42336	+					pknB		ACU19_RS05405	1986		old_locus_tag=ACU19_05450
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	40351	42336	+	WP_049619699.1	WP_049619699.1		Stk1 family PASTA domain-containing Ser/Thr kinase	pknB		ACU19_RS05405	1986	661	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	42582	42749	-							ACU19_RS10625	168		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	42582	42749	-	WP_176700763.1	WP_176700763.1		hypothetical protein			ACU19_RS10625	168	55	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	42754	44061	-							ACU19_RS10630	1308		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	42754	44061	-	WP_082160062.1	WP_082160062.1		class E sortase			ACU19_RS10630	1308	435	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	44550	44954	+							ACU19_RS05415	405		old_locus_tag=ACU19_05460
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	44550	44954	+	WP_082160063.1	WP_082160063.1		cell division protein CrgA			ACU19_RS05415	405	134	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	45641	47098	+					istA		ACU19_RS05420	1458		old_locus_tag=ACU19_05465
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	45641	47098	+	WP_197077817.1	WP_197077817.1		IS21 family transposase	istA		ACU19_RS05420	1458	485	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	47095	47829	+					istB		ACU19_RS05425	735		old_locus_tag=ACU19_05470
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	47095	47829	+	WP_049619701.1	WP_049619701.1		IS21-like element helper ATPase IstB	istB		ACU19_RS05425	735	244	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	49428	50558	+							ACU19_RS05430	1131		old_locus_tag=ACU19_05475
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	49428	50558	+	WP_049619702.1	WP_049619702.1		6-phosphofructokinase			ACU19_RS05430	1131	376	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	51150	51827	-							ACU19_RS05440	678		old_locus_tag=ACU19_05485
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	51150	51827	-	WP_049619704.1	WP_049619704.1		rhomboid family intramembrane serine protease			ACU19_RS05440	678	225	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	51987	52511	-							ACU19_RS05445	525		old_locus_tag=ACU19_05490
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	51987	52511	-	WP_049619763.1	WP_049619763.1		peptidylprolyl isomerase			ACU19_RS05445	525	174	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	52682	53638	+							ACU19_RS05450	957		old_locus_tag=ACU19_05495
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	52682	53638	+	WP_049619705.1	WP_049619705.1		hypothetical protein			ACU19_RS05450	957	318	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	54040	54879	-							ACU19_RS10820	840		
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	54040	54879	-	WP_082160065.1	WP_082160065.1		VIT1/CCC1 transporter family protein			ACU19_RS10820	840	279	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	54972	55694	-							ACU19_RS05460	723		old_locus_tag=ACU19_05505
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	54972	55694	-	WP_049619706.1	WP_049619706.1		HD domain-containing protein			ACU19_RS05460	723	240	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	55942	56745	-					thiD		ACU19_RS05465	804		old_locus_tag=ACU19_05510
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	55942	56745	-	WP_197077818.1	WP_197077818.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		ACU19_RS05465	804	267	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	57192	58352	+							ACU19_RS05470	1161		old_locus_tag=ACU19_05515
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	57192	58352	+	WP_049619707.1	WP_049619707.1		NAD-dependent formate dehydrogenase			ACU19_RS05470	1161	386	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	58510	59445	+							ACU19_RS05475	936		old_locus_tag=ACU19_05520
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	58510	59445	+	WP_049619708.1	WP_049619708.1		LysR family transcriptional regulator			ACU19_RS05475	936	311	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	59552	60391	-							ACU19_RS05480	840		old_locus_tag=ACU19_05525
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	59552	60391	-	WP_049619709.1	WP_049619709.1		aldo/keto reductase			ACU19_RS05480	840	279	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	60429	61787	+							ACU19_RS05485	1359		old_locus_tag=ACU19_05530
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	60429	61787	+	WP_049619710.1	WP_049619710.1		alpha/beta fold hydrolase			ACU19_RS05485	1359	452	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	61777	62451	-							ACU19_RS05490	675		old_locus_tag=ACU19_05535
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	61777	62451	-	WP_049619711.1	WP_049619711.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			ACU19_RS05490	675	224	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	62656	63927	-					ilvA		ACU19_RS05495	1272		old_locus_tag=ACU19_05540
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	62656	63927	-	WP_049619712.1	WP_049619712.1		threonine ammonia-lyase IlvA	ilvA		ACU19_RS05495	1272	423	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	64172	64843	+							ACU19_RS05500	672		old_locus_tag=ACU19_05545
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	64172	64843	+	WP_049619713.1	WP_049619713.1		adenylate cyclase			ACU19_RS05500	672	223	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	65418	67136	+							ACU19_RS05510	1719		old_locus_tag=ACU19_05550
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	65418	67136	+	WP_049619715.1	WP_049619715.1		MFS transporter			ACU19_RS05510	1719	572	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	67111	68736	+							ACU19_RS05515	1626		old_locus_tag=ACU19_05555
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	67111	68736	+	WP_197077819.1	WP_197077819.1		alpha-L-fucosidase			ACU19_RS05515	1626	541	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	68997	69983	+					pheA		ACU19_RS05520	987		old_locus_tag=ACU19_05560
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	68997	69983	+	WP_049619716.1	WP_049619716.1		prephenate dehydratase	pheA		ACU19_RS05520	987	328	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	70180	73266	+							ACU19_RS05525	3087		old_locus_tag=ACU19_05565
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	70180	73266	+	WP_156181440.1	WP_156181440.1		hypothetical protein			ACU19_RS05525	3087	1028	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	73270	74052	-							ACU19_RS05530	783		old_locus_tag=ACU19_05570
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	73270	74052	-	WP_049619718.1	WP_049619718.1		glycosyltransferase			ACU19_RS05530	783	260	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	74243	75109	-							ACU19_RS05535	867		old_locus_tag=ACU19_05575
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	74243	75109	-	WP_049619719.1	WP_049619719.1		DUF5926 family protein			ACU19_RS05535	867	288	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	75593	76231	-					upp		ACU19_RS05540	639		old_locus_tag=ACU19_05580
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	75593	76231	-	WP_049619720.1	WP_049619720.1		uracil phosphoribosyltransferase	upp		ACU19_RS05540	639	212	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	76288	76818	+					tadA		ACU19_RS05545	531		old_locus_tag=ACU19_05585
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	76288	76818	+	WP_049619721.1	WP_049619721.1		tRNA adenosine(34) deaminase TadA	tadA		ACU19_RS05545	531	176	
gene	tRNA	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	76865	76953	+							ACU19_RS05550	89		old_locus_tag=ACU19_05590
tRNA		GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	76865	76953	+				tRNA-Ser			ACU19_RS05550	89		anticodon=CGA
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	77162	77428	+							ACU19_RS05555	267		old_locus_tag=ACU19_05595
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	77162	77428	+	WP_049619722.1	WP_049619722.1		hypothetical protein			ACU19_RS05555	267	88	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	77425	79983	-							ACU19_RS05560	2559		old_locus_tag=ACU19_05600
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	77425	79983	-	WP_049619723.1	WP_049619723.1		HAD-IC family P-type ATPase			ACU19_RS05560	2559	852	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	80071	80907	-							ACU19_RS05565	837		old_locus_tag=ACU19_05605
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	80071	80907	-	WP_049619724.1	WP_049619724.1		NAD-dependent deacetylase			ACU19_RS05565	837	278	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	81078	82100	+					fbaA		ACU19_RS05570	1023		old_locus_tag=ACU19_05610
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	81078	82100	+	WP_049619767.1	WP_049619767.1		class II fructose-bisphosphate aldolase	fbaA		ACU19_RS05570	1023	340	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	82379	83638	+							ACU19_RS05575	1260		old_locus_tag=ACU19_05615
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	82379	83638	+	WP_156181442.1	WP_156181442.1		hypothetical protein			ACU19_RS05575	1260	419	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	83875	84327	+							ACU19_RS05580	453		old_locus_tag=ACU19_05620
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	83875	84327	+	WP_049619726.1	WP_049619726.1		tetratricopeptide repeat protein			ACU19_RS05580	453	150	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	84324	85553	+							ACU19_RS05585	1230		old_locus_tag=ACU19_05625
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	84324	85553	+	WP_049619727.1	WP_049619727.1		tetratricopeptide repeat protein			ACU19_RS05585	1230	409	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	86094	88460	-							ACU19_RS05590	2367		old_locus_tag=ACU19_05630
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	86094	88460	-	WP_156181444.1	WP_156181444.1		glycogen/starch/alpha-glucan phosphorylase			ACU19_RS05590	2367	788	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	88757	90043	+							ACU19_RS05595	1287		old_locus_tag=ACU19_05635
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	88757	90043	+	WP_049619729.1	WP_049619729.1		adenylosuccinate synthase			ACU19_RS05595	1287	428	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	90331	91758	+							ACU19_RS05600	1428		old_locus_tag=ACU19_05640
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	90331	91758	+	WP_049619730.1	WP_049619730.1		thioester domain-containing protein			ACU19_RS05600	1428	475	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	92234	93187	+							ACU19_RS05605	954		old_locus_tag=ACU19_05645
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	92234	93187	+	WP_049619731.1	WP_049619731.1		hypothetical protein			ACU19_RS05605	954	317	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	93680	95014	+					gdhA		ACU19_RS05610	1335		old_locus_tag=ACU19_05650
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	93680	95014	+	WP_049619768.1	WP_049619768.1		NADP-specific glutamate dehydrogenase	gdhA		ACU19_RS05610	1335	444	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	95109	95489	+							ACU19_RS05615	381		old_locus_tag=ACU19_05655
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	95109	95489	+	WP_049619732.1	WP_049619732.1		sterol carrier family protein			ACU19_RS05615	381	126	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	95744	95992	-							ACU19_RS05620	249		old_locus_tag=ACU19_05660
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	95744	95992	-	WP_049619769.1	WP_049619769.1		DUF3073 domain-containing protein			ACU19_RS05620	249	82	
gene	protein_coding	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	96355	96927	-							ACU19_RS05625	573		old_locus_tag=ACU19_05665
CDS	with_protein	GCF_001183565.1	Primary Assembly	unplaced scaffold		NZ_LFUS01000025.1	96355	96927	-	WP_049619733.1	WP_049619733.1		DUF3618 domain-containing protein			ACU19_RS05625	573	190	
