# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1135428	1135865	-	WP_193327662.1	WP_193327662.1		hypothetical protein			HLG82_RS05415	438	145	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1135979	1137376	+							HLG82_RS05420	1398		old_locus_tag=HLG82_05435
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1135979	1137376	+	WP_193327663.1	WP_193327663.1		leucyl aminopeptidase			HLG82_RS05420	1398	465	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1137381	1137623	-							HLG82_RS05425	243		old_locus_tag=HLG82_05440
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1137381	1137623	-	WP_255313948.1	WP_255313948.1		oxidoreductase			HLG82_RS05425	243	80	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1137844	1139217	+					lpdA		HLG82_RS05430	1374		old_locus_tag=HLG82_05445
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1137844	1139217	+	WP_193327665.1	WP_193327665.1		dihydrolipoyl dehydrogenase	lpdA		HLG82_RS05430	1374	457	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1139237	1140922	+					sucB		HLG82_RS05435	1686		old_locus_tag=HLG82_05450
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1139237	1140922	+	WP_193327666.1	WP_193327666.1		2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		HLG82_RS05435	1686	561	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1141029	1141463	-							HLG82_RS05440	435		old_locus_tag=HLG82_05455
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1141029	1141463	-	WP_193327667.1	WP_193327667.1		hypothetical protein			HLG82_RS05440	435	144	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1141558	1142754	+							HLG82_RS05445	1197		old_locus_tag=HLG82_05460
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1141558	1142754	+	WP_193325880.1	WP_193325880.1		MFS transporter			HLG82_RS05445	1197	398	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1142825	1143523	+							HLG82_RS05450	699		old_locus_tag=HLG82_05465
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1142825	1143523	+	WP_193325881.1	WP_193325881.1		DUF4191 domain-containing protein			HLG82_RS05450	699	232	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1143645	1145063	+					glnA		HLG82_RS05455	1419		old_locus_tag=HLG82_05470
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1143645	1145063	+	WP_193325882.1	WP_193325882.1		type I glutamate--ammonia ligase	glnA		HLG82_RS05455	1419	472	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1145321	1147498	+							HLG82_RS05460	2178		old_locus_tag=HLG82_05475
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1145321	1147498	+	WP_193325883.1	WP_193325883.1		exo-alpha-sialidase			HLG82_RS05460	2178	725	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1147685	1151089	+							HLG82_RS05465	3405		old_locus_tag=HLG82_05480
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1147685	1151089	+	WP_193325884.1	WP_193325884.1		family 20 glycosylhydrolase			HLG82_RS05465	3405	1134	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1151486	1152556	+							HLG82_RS05470	1071		old_locus_tag=HLG82_05485
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1151486	1152556	+	WP_193325885.1	WP_193325885.1		IS110 family transposase			HLG82_RS05470	1071	356	
gene	pseudogene	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1152641	1152829	+							HLG82_RS05475	189		partial;pseudo;old_locus_tag=HLG82_05490
CDS	without_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1152641	1152829	+				integrase core domain-containing protein			HLG82_RS05475	189		partial;pseudo
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1153251	1153862	-							HLG82_RS05480	612		old_locus_tag=HLG82_05495
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1153251	1153862	-	WP_193325886.1	WP_193325886.1		histidine phosphatase family protein			HLG82_RS05480	612	203	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1153865	1156864	-							HLG82_RS05485	3000		old_locus_tag=HLG82_05500
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1153865	1156864	-	WP_216858922.1	WP_216858922.1		bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			HLG82_RS05485	3000	999	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1156873	1158207	-							HLG82_RS05490	1335		old_locus_tag=HLG82_05505
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1156873	1158207	-	WP_193325888.1	WP_193325888.1		glutamine synthetase family protein			HLG82_RS05490	1335	444	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1158207	1158422	-							HLG82_RS05495	216		old_locus_tag=HLG82_05510
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1158207	1158422	-	WP_193325889.1	WP_193325889.1		hypothetical protein			HLG82_RS05495	216	71	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1158489	1159400	+					map		HLG82_RS05500	912		old_locus_tag=HLG82_05515
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1158489	1159400	+	WP_193325890.1	WP_193325890.1		type I methionyl aminopeptidase	map		HLG82_RS05500	912	303	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1159444	1160217	+							HLG82_RS05505	774		old_locus_tag=HLG82_05520
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1159444	1160217	+	WP_193325891.1	WP_193325891.1		ROK family protein			HLG82_RS05505	774	257	
gene	RNase_P_RNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1160262	1160614	-					rnpB		HLG82_RS05510	353		old_locus_tag=HLG82_05525
ncRNA	RNase_P_RNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1160262	1160614	-				RNase P RNA component class A	rnpB		HLG82_RS05510	353		
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1160653	1161438	+					yaaA		HLG82_RS05515	786		old_locus_tag=HLG82_05530
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1160653	1161438	+	WP_193325892.1	WP_193325892.1		peroxide stress protein YaaA	yaaA		HLG82_RS05515	786	261	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1161435	1162169	-							HLG82_RS05520	735		old_locus_tag=HLG82_05535
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1161435	1162169	-	WP_193325893.1	WP_193325893.1		hypothetical protein			HLG82_RS05520	735	244	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1162172	1162966	-							HLG82_RS05525	795		old_locus_tag=HLG82_05540
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1162172	1162966	-	WP_193325894.1	WP_193325894.1		Nif3-like dinuclear metal center hexameric protein			HLG82_RS05525	795	264	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1163015	1163494	+							HLG82_RS05530	480		old_locus_tag=HLG82_05545
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1163015	1163494	+	WP_193325895.1	WP_193325895.1		CrcB family protein			HLG82_RS05530	480	159	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1163491	1163856	+							HLG82_RS05535	366		old_locus_tag=HLG82_05550
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1163491	1163856	+	WP_193325896.1	WP_193325896.1		CrcB family protein			HLG82_RS05535	366	121	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1164367	1165362	-							HLG82_RS05540	996		old_locus_tag=HLG82_05555
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1164367	1165362	-	WP_193325897.1	WP_193325897.1		DUF3372 domain-containing protein			HLG82_RS05540	996	331	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1165359	1165541	-							HLG82_RS05545	183		old_locus_tag=HLG82_05560
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1165359	1165541	-	WP_193325898.1	WP_193325898.1		hypothetical protein			HLG82_RS05545	183	60	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1165906	1165978	-							HLG82_RS05550	73		old_locus_tag=HLG82_05565
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1165906	1165978	-				tRNA-Val			HLG82_RS05550	73		anticodon=TAC
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1166076	1166489	-							HLG82_RS05555	414		old_locus_tag=HLG82_05570
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1166076	1166489	-	WP_193325899.1	WP_193325899.1		DUF3052 domain-containing protein			HLG82_RS05555	414	137	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1166713	1169469	+					aceE		HLG82_RS05560	2757		old_locus_tag=HLG82_05575
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1166713	1169469	+	WP_193325900.1	WP_193325900.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		HLG82_RS05560	2757	918	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1169543	1170886	-							HLG82_RS05565	1344		old_locus_tag=HLG82_05580
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1169543	1170886	-	WP_193325901.1	WP_193325901.1		MFS transporter			HLG82_RS05565	1344	447	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1170963	1172735	+							HLG82_RS05570	1773		old_locus_tag=HLG82_05585
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1170963	1172735	+	WP_255313827.1	WP_255313827.1		ABC transporter ATP-binding protein/permease			HLG82_RS05570	1773	590	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1172732	1174540	+							HLG82_RS05575	1809		old_locus_tag=HLG82_05590
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1172732	1174540	+	WP_193325902.1	WP_193325902.1		ABC transporter ATP-binding protein/permease			HLG82_RS05575	1809	602	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1174577	1175281	-							HLG82_RS05580	705		old_locus_tag=HLG82_05595
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1174577	1175281	-	WP_193325903.1	WP_193325903.1		HAD hydrolase-like protein			HLG82_RS05580	705	234	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1175282	1175902	-							HLG82_RS05585	621		old_locus_tag=HLG82_05600
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1175282	1175902	-	WP_193325904.1	WP_193325904.1		L-threonylcarbamoyladenylate synthase			HLG82_RS05585	621	206	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1175902	1176531	-							HLG82_RS05590	630		old_locus_tag=HLG82_05605
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1175902	1176531	-	WP_193325905.1	WP_193325905.1		hypothetical protein			HLG82_RS05590	630	209	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1176598	1177050	+							HLG82_RS05595	453		old_locus_tag=HLG82_05610
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1176598	1177050	+	WP_193325906.1	WP_193325906.1		hypothetical protein			HLG82_RS05595	453	150	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1177295	1177798	-							HLG82_RS05600	504		old_locus_tag=HLG82_05615
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1177295	1177798	-	WP_193325907.1	WP_193325907.1		DUF3145 domain-containing protein			HLG82_RS05600	504	167	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1177882	1178805	-							HLG82_RS05605	924		old_locus_tag=HLG82_05620
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1177882	1178805	-	WP_193325908.1	WP_193325908.1		TIGR01777 family oxidoreductase			HLG82_RS05605	924	307	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1178802	1179293	-					def		HLG82_RS05610	492		old_locus_tag=HLG82_05625
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1178802	1179293	-	WP_193325909.1	WP_193325909.1		peptide deformylase	def		HLG82_RS05610	492	163	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1179352	1182573	-							HLG82_RS05615	3222		old_locus_tag=HLG82_05630
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1179352	1182573	-	WP_193325910.1	WP_193325910.1		CAP domain-containing protein			HLG82_RS05615	3222	1073	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183008	1183082	-							HLG82_RS05620	75		old_locus_tag=HLG82_05635
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183008	1183082	-				tRNA-Asn			HLG82_RS05620	75		anticodon=GTT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183277	1183771	-							HLG82_RS05625	495		old_locus_tag=HLG82_05640
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183277	1183771	-	WP_193325911.1	WP_193325911.1		hypothetical protein			HLG82_RS05625	495	164	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183755	1183994	-							HLG82_RS05630	240		old_locus_tag=HLG82_05645
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1183755	1183994	-	WP_193325912.1	WP_193325912.1		hypothetical protein			HLG82_RS05630	240	79	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1184053	1184904	-							HLG82_RS05635	852		old_locus_tag=HLG82_05650
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1184053	1184904	-	WP_193325913.1	WP_193325913.1		hypothetical protein			HLG82_RS05635	852	283	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1184901	1185407	-							HLG82_RS05640	507		old_locus_tag=HLG82_05655
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1184901	1185407	-	WP_255313955.1	WP_255313955.1		DUF6318 family protein			HLG82_RS05640	507	168	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1185678	1186424	-							HLG82_RS05645	747		old_locus_tag=HLG82_05660
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1185678	1186424	-	WP_255313828.1	WP_255313828.1		heme ABC transporter ATP-binding protein			HLG82_RS05645	747	248	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1186475	1187524	-							HLG82_RS05650	1050		old_locus_tag=HLG82_05665
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1186475	1187524	-	WP_193325915.1	WP_193325915.1		iron ABC transporter permease			HLG82_RS05650	1050	349	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1187537	1188622	-							HLG82_RS05655	1086		old_locus_tag=HLG82_05670
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1187537	1188622	-	WP_193325916.1	WP_193325916.1		ABC transporter substrate-binding protein			HLG82_RS05655	1086	361	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1188734	1191796	-							HLG82_RS05660	3063		old_locus_tag=HLG82_05675
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1188734	1191796	-	WP_193325917.1	WP_193325917.1		HtaA domain-containing protein			HLG82_RS05660	3063	1020	
gene	tRNA	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1192750	1192823	-							HLG82_RS05665	74		old_locus_tag=HLG82_05680
tRNA		GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1192750	1192823	-				tRNA-Ile			HLG82_RS05665	74		anticodon=CAT
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1192853	1193716	-							HLG82_RS05670	864		old_locus_tag=HLG82_05685
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1192853	1193716	-	WP_193325918.1	WP_193325918.1		4Fe-4S dicluster domain-containing protein			HLG82_RS05670	864	287	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1193709	1194335	-							HLG82_RS05675	627		old_locus_tag=HLG82_05690
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1193709	1194335	-	WP_193325919.1	WP_193325919.1		molecular chaperone TorD family protein			HLG82_RS05675	627	208	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1194403	1194708	+							HLG82_RS05680	306		old_locus_tag=HLG82_05695
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1194403	1194708	+	WP_193325920.1	WP_193325920.1		hypothetical protein			HLG82_RS05680	306	101	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1194746	1195093	+					tatA		HLG82_RS05685	348		old_locus_tag=HLG82_05700
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1194746	1195093	+	WP_193325921.1	WP_193325921.1		Sec-independent protein translocase subunit TatA	tatA		HLG82_RS05685	348	115	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1195126	1195866	+					tatC		HLG82_RS05690	741		old_locus_tag=HLG82_05705
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1195126	1195866	+	WP_193325922.1	WP_193325922.1		twin-arginine translocase subunit TatC	tatC		HLG82_RS05690	741	246	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1195869	1196132	+							HLG82_RS05695	264		old_locus_tag=HLG82_05710
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1195869	1196132	+	WP_193325923.1	WP_193325923.1		DUF6457 domain-containing protein			HLG82_RS05695	264	87	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1196129	1198081	-					dnaG		HLG82_RS05700	1953		old_locus_tag=HLG82_05715
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1196129	1198081	-	WP_193325924.1	WP_193325924.1		DNA primase	dnaG		HLG82_RS05700	1953	650	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1198171	1199418	-							HLG82_RS05705	1248		old_locus_tag=HLG82_05720
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1198171	1199418	-	WP_193325925.1	WP_193325925.1		deoxyguanosinetriphosphate triphosphohydrolase			HLG82_RS05705	1248	415	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1199454	1200512	+							HLG82_RS05710	1059		old_locus_tag=HLG82_05725
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1199454	1200512	+	WP_193325926.1	WP_193325926.1		hypothetical protein			HLG82_RS05710	1059	352	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1200531	1201814	-					dusB		HLG82_RS05715	1284		old_locus_tag=HLG82_05730
CDS	with_protein	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1200531	1201814	-	WP_193325927.1	WP_193325927.1		tRNA dihydrouridine synthase DusB	dusB		HLG82_RS05715	1284	427	
gene	protein_coding	GCF_014926385.1	Primary Assembly	chromosome		NZ_CP053291.1	1201811	1203004	-							HLG82_RS05720	1194		old_locus_tag=HLG82_05735
