# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1103194	1104333	-	WP_013170196.1	WP_013170196.1		molecular chaperone DnaJ	dnaJ		ARCH_RS04985	1140	379	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1104372	1105400	-					hrcA		ARCH_RS04990	1029		old_locus_tag=Arch_0979
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1104372	1105400	-	WP_013170197.1	WP_013170197.1		heat-inducible transcriptional repressor HrcA	hrcA		ARCH_RS04990	1029	342	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1105567	1105815	-							ARCH_RS04995	249		old_locus_tag=Arch_0980
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1105567	1105815	-	WP_013170198.1	WP_013170198.1		PIN domain-containing protein			ARCH_RS04995	249	82	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1106266	1106448	-							ARCH_RS10110	183		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1106266	1106448	-	WP_145961613.1	WP_145961613.1		hypothetical protein			ARCH_RS10110	183	60	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1106761	1109196	-							ARCH_RS05000	2436		old_locus_tag=Arch_0982
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1106761	1109196	-	WP_013170199.1	WP_013170199.1		hypothetical protein			ARCH_RS05000	2436	811	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1109636	1109857	-							ARCH_RS09930	222		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1109636	1109857	-	WP_145961612.1	WP_145961612.1		hypothetical protein			ARCH_RS09930	222	73	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1110322	1111188	+							ARCH_RS05010	867		old_locus_tag=Arch_0984
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1110322	1111188	+	WP_041640373.1	WP_041640373.1		DUF3097 domain-containing protein			ARCH_RS05010	867	288	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1111224	1111841	-							ARCH_RS05015	618		old_locus_tag=Arch_0985
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1111224	1111841	-	WP_013170201.1	WP_013170201.1		hypothetical protein			ARCH_RS05015	618	205	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1112070	1113254	-					hemW		ARCH_RS05020	1185		old_locus_tag=Arch_0986
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1112070	1113254	-	WP_013170202.1	WP_013170202.1		radical SAM family heme chaperone HemW	hemW		ARCH_RS05020	1185	394	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1113251	1114069	-					trmB		ARCH_RS05025	819		old_locus_tag=Arch_0987
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1113251	1114069	-	WP_013170203.1	WP_013170203.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		ARCH_RS05025	819	272	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1114066	1115925	-					lepA		ARCH_RS05030	1860		old_locus_tag=Arch_0988
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1114066	1115925	-	WP_013170204.1	WP_013170204.1		translation elongation factor 4	lepA		ARCH_RS05030	1860	619	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1116003	1116599	+							ARCH_RS05035	597		old_locus_tag=Arch_0989
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1116003	1116599	+	WP_013170205.1	WP_013170205.1		hypothetical protein			ARCH_RS05035	597	198	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1116620	1117120	+							ARCH_RS05040	501		old_locus_tag=Arch_0990
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1116620	1117120	+	WP_013170206.1	WP_013170206.1		PH domain-containing protein			ARCH_RS05040	501	166	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1117123	1117716	+							ARCH_RS05045	594		old_locus_tag=Arch_0991
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1117123	1117716	+	WP_013170207.1	WP_013170207.1		type II toxin-antitoxin system PemK/MazF family toxin			ARCH_RS05045	594	197	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1117924	1118190	+					rpsT		ARCH_RS05050	267		old_locus_tag=Arch_0992
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1117924	1118190	+	WP_013170208.1	WP_013170208.1		30S ribosomal protein S20	rpsT		ARCH_RS05050	267	88	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1118287	1119720	-					pntB		ARCH_RS05055	1434		old_locus_tag=Arch_0993
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1118287	1119720	-	WP_041640881.1	WP_041640881.1		Re/Si-specific NAD(P)(+) transhydrogenase subunit beta	pntB		ARCH_RS05055	1434	477	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1119742	1121274	-							ARCH_RS05060	1533		old_locus_tag=Arch_0994
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1119742	1121274	-	WP_013170210.1	WP_013170210.1		Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha			ARCH_RS05060	1533	510	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1121328	1122293	-					holA		ARCH_RS05065	966		old_locus_tag=Arch_0995
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1121328	1122293	-	WP_013170211.1	WP_013170211.1		DNA polymerase III subunit delta	holA		ARCH_RS05065	966	321	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1122298	1123728	-							ARCH_RS09370	1431		old_locus_tag=Arch_0996
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1122298	1123728	-	WP_013170212.1	WP_013170212.1		ComEC/Rec2 family competence protein			ARCH_RS09370	1431	476	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1123728	1124582	-							ARCH_RS05075	855		old_locus_tag=Arch_0997
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1123728	1124582	-	WP_013170213.1	WP_013170213.1		ComEA family DNA-binding protein			ARCH_RS05075	855	284	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1124647	1126455	+							ARCH_RS05080	1809		old_locus_tag=Arch_0998
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1124647	1126455	+	WP_013170214.1	WP_013170214.1		DUF853 family protein			ARCH_RS05080	1809	602	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1126547	1127509	-							ARCH_RS05085	963		old_locus_tag=Arch_0999
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1126547	1127509	-	WP_111724956.1	WP_111724956.1		aldose 1-epimerase			ARCH_RS05085	963	320	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1127705	1130584	-					leuS		ARCH_RS05090	2880		old_locus_tag=Arch_1000
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1127705	1130584	-	WP_013170216.1	WP_013170216.1		leucine--tRNA ligase	leuS		ARCH_RS05090	2880	959	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1130702	1131139	+							ARCH_RS05095	438		old_locus_tag=Arch_1001
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1130702	1131139	+	WP_013170217.1	WP_013170217.1		HIT family protein			ARCH_RS05095	438	145	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1131147	1131827	-							ARCH_RS05100	681		old_locus_tag=Arch_1002
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1131147	1131827	-	WP_049765828.1	WP_049765828.1		vitamin K epoxide reductase family protein			ARCH_RS05100	681	226	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1131820	1132587	-							ARCH_RS05105	768		old_locus_tag=Arch_1003
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1131820	1132587	-	WP_013170219.1	WP_013170219.1		HAD-IIB family hydrolase			ARCH_RS05105	768	255	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1132676	1133947	+							ARCH_RS05110	1272		old_locus_tag=Arch_1004
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1132676	1133947	+	WP_013170220.1	WP_013170220.1		AI-2E family transporter			ARCH_RS05110	1272	423	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1134024	1134731	+							ARCH_RS05115	708		old_locus_tag=Arch_1005
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1134024	1134731	+	WP_013170221.1	WP_013170221.1		purine-nucleoside phosphorylase			ARCH_RS05115	708	235	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1135169	1136158	+							ARCH_RS05120	990		old_locus_tag=Arch_1006
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1135169	1136158	+	WP_013170222.1	WP_013170222.1		ATP-binding cassette domain-containing protein			ARCH_RS05120	990	329	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1136155	1136889	+							ARCH_RS05125	735		old_locus_tag=Arch_1007
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1136155	1136889	+	WP_013170223.1	WP_013170223.1		ABC transporter permease			ARCH_RS05125	735	244	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1136886	1137029	-							ARCH_RS10115	144		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1136886	1137029	-	WP_170121743.1	WP_170121743.1		hypothetical protein			ARCH_RS10115	144	47	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1137015	1137839	+							ARCH_RS05130	825		old_locus_tag=Arch_1008
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1137015	1137839	+	WP_013170224.1	WP_013170224.1		MetQ/NlpA family ABC transporter substrate-binding protein			ARCH_RS05130	825	274	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1138085	1139659	+					putP		ARCH_RS05135	1575		old_locus_tag=Arch_1010
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1138085	1139659	+	WP_013170226.1	WP_013170226.1		sodium/proline symporter PutP	putP		ARCH_RS05135	1575	524	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1139874	1141178	-							ARCH_RS05140	1305		old_locus_tag=Arch_1011
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1139874	1141178	-	WP_013170227.1	WP_013170227.1		TRAP transporter large permease			ARCH_RS05140	1305	434	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1141175	1141738	-							ARCH_RS05145	564		old_locus_tag=Arch_1012
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1141175	1141738	-	WP_013170228.1	WP_013170228.1		TRAP transporter small permease			ARCH_RS05145	564	187	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1141738	1142772	-							ARCH_RS05150	1035		old_locus_tag=Arch_1013
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1141738	1142772	-	WP_013170229.1	WP_013170229.1		TRAP transporter substrate-binding protein			ARCH_RS05150	1035	344	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1142863	1143513	-							ARCH_RS05155	651		old_locus_tag=Arch_1014
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1142863	1143513	-	WP_013170230.1	WP_013170230.1		pyroglutamyl-peptidase I			ARCH_RS05155	651	216	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1143704	1149052	-							ARCH_RS09375	5349		old_locus_tag=Arch_1015
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1143704	1149052	-	WP_013170231.1	WP_013170231.1		S8 family serine peptidase			ARCH_RS09375	5349	1782	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1149340	1149939	+							ARCH_RS05165	600		old_locus_tag=Arch_1016
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1149340	1149939	+	WP_041640375.1	WP_041640375.1		DUF998 domain-containing protein			ARCH_RS05165	600	199	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1149902	1150531	+							ARCH_RS05170	630		old_locus_tag=Arch_1017
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1149902	1150531	+	WP_013170233.1	WP_013170233.1		alpha/beta fold hydrolase			ARCH_RS05170	630	209	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1150515	1153703	-					lysX		ARCH_RS05175	3189		old_locus_tag=Arch_1018
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1150515	1153703	-	WP_013170234.1	WP_013170234.1		bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX	lysX		ARCH_RS05175	3189	1062	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1153740	1154822	-					pyrB		ARCH_RS05180	1083		old_locus_tag=Arch_1019
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1153740	1154822	-	WP_013170235.1	WP_013170235.1		aspartate carbamoyltransferase	pyrB		ARCH_RS05180	1083	360	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1154827	1155471	-					pyrE		ARCH_RS05185	645		old_locus_tag=Arch_1020
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1154827	1155471	-	WP_013170236.1	WP_013170236.1		orotate phosphoribosyltransferase	pyrE		ARCH_RS05185	645	214	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1155468	1156166	-					pyrF		ARCH_RS05190	699		old_locus_tag=Arch_1021
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1155468	1156166	-	WP_013170237.1	WP_013170237.1		orotidine-5'-phosphate decarboxylase	pyrF		ARCH_RS05190	699	232	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1156169	1157092	-							ARCH_RS05195	924		old_locus_tag=Arch_1022
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1156169	1157092	-	WP_013170238.1	WP_013170238.1		dihydroorotate dehydrogenase			ARCH_RS05195	924	307	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1157092	1157847	-							ARCH_RS05200	756		old_locus_tag=Arch_1023
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1157092	1157847	-	WP_013170239.1	WP_013170239.1		dihydroorotate dehydrogenase electron transfer subunit			ARCH_RS05200	756	251	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1157853	1161044	-					carB		ARCH_RS05205	3192		old_locus_tag=Arch_1024
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1157853	1161044	-	WP_013170240.1	WP_013170240.1		carbamoyl-phosphate synthase large subunit	carB		ARCH_RS05205	3192	1063	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1161068	1162318	-							ARCH_RS05210	1251		old_locus_tag=Arch_1025
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1161068	1162318	-	WP_111724898.1	WP_111724898.1		dihydroorotase			ARCH_RS05210	1251	416	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1162716	1163438	-							ARCH_RS05215	723		old_locus_tag=Arch_1027
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1162716	1163438	-	WP_013170243.1	WP_013170243.1		hypothetical protein			ARCH_RS05215	723	240	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1163513	1165099	-							ARCH_RS05220	1587		old_locus_tag=Arch_1028
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1163513	1165099	-	WP_013170244.1	WP_013170244.1		Na+/H+ antiporter NhaC family protein			ARCH_RS05220	1587	528	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1165270	1165515	+							ARCH_RS05225	246		old_locus_tag=Arch_1029
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1165270	1165515	+	WP_013170245.1	WP_013170245.1		type B 50S ribosomal protein L31			ARCH_RS05225	246	81	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1165523	1166440	-							ARCH_RS05230	918		old_locus_tag=Arch_1030
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1165523	1166440	-	WP_013170246.1	WP_013170246.1		alpha/beta hydrolase fold domain-containing protein			ARCH_RS05230	918	305	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1166441	1168003	-							ARCH_RS05235	1563		old_locus_tag=Arch_1031
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1166441	1168003	-	WP_013170247.1	WP_013170247.1		MFS transporter			ARCH_RS05235	1563	520	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1168009	1168629	-							ARCH_RS09380	621		old_locus_tag=Arch_1032
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1168009	1168629	-	WP_013170248.1	WP_013170248.1		TetR/AcrR family transcriptional regulator			ARCH_RS09380	621	206	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1168669	1169037	-							ARCH_RS05245	369		old_locus_tag=Arch_1033
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1168669	1169037	-	WP_013170249.1	WP_013170249.1		CrcB family protein			ARCH_RS05245	369	122	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169034	1169396	-							ARCH_RS05250	363		old_locus_tag=Arch_1034
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169034	1169396	-	WP_041640377.1	WP_041640377.1		CrcB family protein			ARCH_RS05250	363	120	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169399	1169530	-							ARCH_RS10320	132		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169399	1169530	-	WP_261974463.1	WP_261974463.1		hypothetical protein			ARCH_RS10320	132	43	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169499	1170158	-							ARCH_RS05255	660		old_locus_tag=Arch_1035
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1169499	1170158	-	WP_013170251.1	WP_013170251.1		DedA family protein			ARCH_RS05255	660	219	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1170329	1171954	-							ARCH_RS05260	1626		old_locus_tag=Arch_1036
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1170329	1171954	-	WP_041640895.1	WP_041640895.1		SulP family inorganic anion transporter			ARCH_RS05260	1626	541	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1172287	1172655	-							ARCH_RS05270	369		
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1172287	1172655	-	WP_041640379.1	WP_041640379.1		hypothetical protein			ARCH_RS05270	369	122	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1173272	1176424	+							ARCH_RS05275	3153		old_locus_tag=Arch_1038
CDS	with_protein	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1173272	1176424	+	WP_013170253.1	WP_013170253.1		cadherin-like beta sandwich domain-containing protein			ARCH_RS05275	3153	1050	
gene	protein_coding	GCF_000092365.1	Primary Assembly	chromosome		NC_014218.1	1177382	1177945	+							ARCH_RS05280	564		old_locus_tag=Arch_1039
